college_code,branch_code,allotted_category,year,opening_rank,closing_rank,seats_filled
1414,EE,OC,2022,98003,98443,2
1414,IT,BC,2022,28549,87381,9
1414,IT,BCM,2022,96200,96200,1
1414,IT,MBC,2022,35807,77563,3
1414,IT,OC,2022,20553,52867,12
1414,IT,SC,2022,105550,120984,2
1414,ME,BC,2022,93461,115399,10
1414,ME,MBC,2022,97537,147039,7
1414,ME,OC,2022,76512,87610,4
1414,ME,SC,2022,124885,124885,1
1416,AD,OC,2022,93537,155742,5
1416,BM,OC,2022,111128,135813,7
1416,CS,BC,2022,92086,151289,3
1416,CS,MBC,2022,137332,149807,3
1416,CS,OC,2022,84368,126652,12
1416,CS,SC,2022,144581,144581,1
1416,ME,OC,2022,116638,116638,1
1416,PH,OC,2022,41931,145655,6
1419,AD,BC,2022,17066,22899,29
1419,AD,BCM,2022,22515,26751,4
1419,AD,MBC,2022,16823,46283,22
1419,AD,OC,2022,6195,16808,33
1419,AD,SC,2022,23873,43336,3
1419,AD,SCA,2022,106169,106169,1
1419,AD,ST,2022,145401,145401,1
1419,AM,BC,2022,14136,49787,10
1419,AM,BCM,2022,28150,28150,1
1419,AM,MBC,2022,15355,25259,8
1419,AM,OC,2022,5899,13918,11
1419,AM,SCA,2022,144920,144920,1
1419,CB,BC,2022,19635,59935,20
1419,CB,BCM,2022,23260,45327,3
1419,CB,MBC,2022,19813,61117,15
1419,CB,OC,2022,9695,50169,21
1419,CB,SC,2022,76541,96490,2
1419,CB,SCA,2022,120701,120701,1
1419,CE,BC,2022,80811,115839,7
1419,CE,BCM,2022,107222,107222,1
1419,CE,MBC,2022,99706,109351,4
1419,CE,OC,2022,11849,49850,5
1419,CE,SC,2022,103142,149883,5
1419,CI,BC,2022,21356,49961,9
1419,CI,BCM,2022,22521,22521,1
1419,CI,MBC,2022,22021,53414,8
1419,CI,OC,2022,10034,49307,12
1419,CJ,BC,2022,22313,28188,9
1419,CJ,BCM,2022,35466,35466,1
1419,CJ,MBC,2022,21079,64794,8
1419,CJ,OC,2022,6701,20470,10
1419,CJ,SC,2022,43810,43810,1
1419,CS,BC,2022,8002,12360,29
1419,CS,BCM,2022,10572,59314,4
1419,CS,MBC,2022,8694,17911,21
1419,CS,OC,2022,117,7944,30
1419,CS,SC,2022,24104,44848,14
1419,CS,ST,2022,121072,121072,1
1419,EC,BC,2022,17371,51732,41
1419,EC,BCM,2022,28983,60787,5
1419,EC,MBC,2022,17526,46230,30
1419,EC,OC,2022,2269,17312,44
1419,EC,SC,2022,37422,87254,3
1419,EC,ST,2022,112871,112871,1
1419,EE,BC,2022,28640,61230,20
1419,EE,BCM,2022,37158,42982,2
1419,EE,MBC,2022,31256,64553,9
1419,EE,OC,2022,6021,55210,23
1419,EE,SC,2022,42880,113951,6
1419,EI,BC,2022,40364,64454,7
1419,EI,MBC,2022,41765,86326,2
1419,EI,OC,2022,11900,61761,18
1419,EI,SC,2022,103544,127696,8
1419,IC,BC,2022,40262,40262,1
1419,IC,OC,2022,24649,83237,6
1419,IC,SC,2022,107398,107398,1
1419,IT,BC,2022,13292,16924,28
1419,IT,BCM,2022,14104,24414,4
1419,IT,MBC,2022,13959,27544,21
1419,IT,OC,2022,6173,13219,33
1419,IT,SC,2022,14550,48781,8
1419,IT,SCA,2022,111619,148813,2
1419,IT,ST,2022,124098,124098,1
1419,ME,BC,2022,90765,90765,1
1419,ME,BCM,2022,110459,110459,1
1419,ME,MBC,2022,90709,90709,1
1419,ME,OC,2022,23764,87138,18
1419,ME,SC,2022,91856,114854,6
1419,MU,BCM,2022,123738,123738,1
1419,MU,OC,2022,25970,94510,5
1419,MU,SC,2022,105403,121832,2
1420,AD,BC,2022,81198,119419,8
1420,AD,MBC,2022,97970,132966,3
1420,AD,OC,2022,38630,38630,1
1420,AD,SC,2022,104694,129590,3
1420,AE,OC,2022,100204,122287,2
1420,CS,BC,2022,90052,106945,2
1420,CS,BCM,2022,106755,106755,1
1420,CS,MBC,2022,65618,80843,2
1420,CS,OC,2022,38450,44554,5
1420,CS,SC,2022,81926,125086,5
1420,EC,BC,2022,94959,136825,9
1420,EC,BCM,2022,111826,111826,1
1420,EC,MBC,2022,112292,135738,4
1420,EC,OC,2022,25296,83568,3
1420,EC,SC,2022,136188,146182,2
1420,IT,BC,2022,93681,113016,6
1420,IT,OC,2022,38046,90558,2
1420,IT,SC,2022,103942,129551,5
1420,ME,MBC,2022,154992,154992,1
1420,ME,OC,2022,110803,154389,7
1421,CE,OC,2022,59099,155665,25
1421,CS,BC,2022,101354,131085,4
1421,CS,OC,2022,38078,45100,4
1421,CS,SC,2022,86008,100519,3
1421,EC,BC,2022,119421,142864,12
1421,EC,BCM,2022,115594,126369,2
1421,EC,MBC,2022,76293,121688,11
1421,EC,OC,2022,33470,103907,13
1421,EC,SC,2022,77095,119666,8
1421,EE,BC,2022,138252,147506,2
1421,EE,BCM,2022,136037,136114,2
1421,EE,MBC,2022,137525,154006,11
1421,EE,OC,2022,104331,131965,17
1421,EE,SC,2022,132085,140148,8
1421,ME,BC,2022,155435,156268,2
1421,ME,MBC,2022,150457,155746,7
1421,ME,OC,2022,90669,149778,30
1421,ME,SC,2022,151438,156139,7
1422,AD,BC,2022,14025,24400,7
1422,AD,BCM,2022,28908,28908,1
1422,AD,MBC,2022,21028,36931,6
1422,AD,OC,2022,4037,13196,7
1422,AG,BC,2022,72942,151482,11
1422,AG,MBC,2022,74561,124879,5
1422,AG,OC,2022,13725,26722,5
1422,AG,SC,2022,80632,131409,4
1422,CE,BC,2022,120869,156248,6
1422,CE,MBC,2022,126911,141385,2
1422,CE,OC,2022,92129,110186,3
1422,CE,SC,2022,125534,125534,1
1422,CE,SCA,2022,124451,124451,1
1422,CS,BC,2022,15206,24530,21
1422,CS,BCM,2022,16027,45272,4
1422,CS,MBC,2022,19031,30103,15
1422,CS,OC,2022,3014,15051,24
1422,CS,SC,2022,31911,48285,6
1422,CS,SCA,2022,107208,107332,2
1422,CY,BC,2022,24106,29632,8
1422,CY,BCM,2022,60029,60029,1
1422,CY,MBC,2022,23635,35120,6
1422,CY,OC,2022,12521,21927,8
1422,CY,SC,2022,40659,40690,2
1422,EC,BC,2022,28172,38987,20
1422,EC,BCM,2022,39115,44246,3
1422,EC,MBC,2022,28182,49958,10
1422,EC,OC,2022,3412,27786,25
1422,EC,SC,2022,47907,82240,2
1422,EC,SCA,2022,128975,128975,1
1422,EC,ST,2022,92884,92884,1
1422,EE,BC,2022,58402,58402,1
1422,EE,MBC,2022,63553,63553,1
1422,EE,OC,2022,14629,53261,14
1422,EE,SC,2022,98809,103299,2
1422,EI,BC,2022,69637,69637,1
1422,EI,MBC,2022,69829,69829,1
1422,EI,OC,2022,32068,62912,12
1422,EI,SC,2022,96763,150079,7
1422,IT,BC,2022,19444,26693,15
1422,IT,BCM,2022,31496,32318,2
1422,IT,MBC,2022,19607,36717,11
1422,IT,OC,2022,6085,19110,17
1422,IT,SC,2022,20007,48573,5
1422,IT,SCA,2022,112491,116524,2
1422,MD,MBC,2022,140354,140354,1
1422,MD,OC,2022,27142,62364,3
1422,MD,SC,2022,115249,127674,4
1422,ME,BC,2022,100018,112782,6
1422,ME,MBC,2022,99723,138426,6
1422,ME,OC,2022,81969,81969,1
1422,ME,SC,2022,97966,140208,6
1423,CS,OC,2022,81769,144754,4
1424,AD,BC,2022,63707,140025,7
1424,AD,BCM,2022,112219,112219,1
1424,AD,MBC,2022,83988,155542,6
1424,AD,OC,2022,41218,61974,4
1424,AD,SC,2022,149625,149625,1
1424,AD,SCA,2022,132722,132722,1
1424,CB,BC,2022,144245,144245,1
1424,CB,OC,2022,97091,104819,5
1424,CS,BC,2022,104454,148023,7
1424,CS,BCM,2022,84756,97633,2
1424,CS,MBC,2022,76608,140646,5
1424,CS,OC,2022,28164,60128,6
1424,CS,SC,2022,110163,154836,4
1424,EC,BC,2022,119274,143058,4
1424,EC,BCM,2022,95641,101026,2
1424,EC,MBC,2022,134146,151259,3
1424,EC,OC,2022,21106,94956,3
1424,EC,SC,2022,135256,135256,1
1424,EC,SCA,2022,146068,146068,1
1424,EE,OC,2022,70075,154239,6
1424,ME,OC,2022,99202,151002,6
1424,PE,OC,2022,108164,151989,8
1424,RM,MBC,2022,134036,134036,1
1424,RM,OC,2022,97852,125986,6
1424,RM,SC,2022,143478,148547,2
1426,CS,BC,2022,121319,150520,6
1426,CS,BCM,2022,140427,140427,1
1426,CS,MBC,2022,116343,121939,4
1426,CS,OC,2022,80337,104100,7
1426,CS,SC,2022,106218,149598,4
1426,EC,BC,2022,150766,155004,2
1426,EC,MBC,2022,150282,151303,2
1426,EC,OC,2022,88635,148268,8
1426,EE,OC,2022,144352,144352,1
1426,IT,BC,2022,61383,131442,5
1426,IT,BCM,2022,151879,151879,1
1426,IT,MBC,2022,101404,126515,6
1426,IT,OC,2022,30499,30499,1
1426,IT,SC,2022,101352,150773,4
1426,ME,OC,2022,150574,150574,1
1427,CS,OC,2022,71983,150064,3
1427,EC,OC,2022,148231,148231,1
1427,IT,OC,2022,32646,119917,3
1428,CS,OC,2022,84553,155923,11
1430,CE,OC,2022,85506,154155,7
1430,CS,BC,2022,130530,148504,6
1430,CS,MBC,2022,127960,152142,10
1430,CS,OC,2022,72472,123344,10
1430,CS,SC,2022,125189,140987,8
1430,EC,BC,2022,131862,155924,10
1430,EC,MBC,2022,131416,155787,7
1430,EC,OC,2022,18324,127595,12
1430,EC,SC,2022,127713,137176,5
1430,EC,SCA,2022,140394,140394,1
1430,EE,BC,2022,150979,150979,1
1430,EE,MBC,2022,155766,155766,1
1430,EE,OC,2022,32700,147070,13
1430,EE,SC,2022,149617,149617,1
1430,ME,MBC,2022,73264,73264,1
1430,ME,OC,2022,64303,149995,17
1430,ME,SC,2022,65772,155834,4
1431,CS,BC,2022,82564,104898,2
1431,CS,MBC,2022,65853,134981,6
1431,CS,OC,2022,19061,38720,3
1431,CS,SC,2022,68905,117449,6
1431,EC,BC,2022,122345,144215,9
1431,EC,BCM,2022,144596,144596,1
1431,EC,MBC,2022,91026,145261,8
1431,EC,OC,2022,35448,110654,7
1431,EC,SC,2022,111105,135699,6
1431,EC,SCA,2022,139274,139274,1
1431,EE,BC,2022,154869,154869,1
1431,EE,MBC,2022,145410,149559,4
1431,EE,OC,2022,102657,142259,5
1431,EE,SC,2022,144022,145404,3
1431,IT,BC,2022,82647,104262,6
1431,IT,BCM,2022,98330,98330,1
1431,IT,MBC,2022,97525,144164,5
1431,IT,OC,2022,8393,32298,2
1431,IT,SC,2022,56611,96378,3
1431,ME,OC,2022,107166,155175,6
1432,AD,BC,2022,7180,20297,21
1432,AD,BCM,2022,19625,43126,3
1432,AD,MBC,2022,12624,46623,16
1432,AD,OC,2022,3386,13748,26
1432,AD,SC,2022,18636,102306,4
1432,AM,BC,2022,18221,51929,8
1432,AM,BCM,2022,16128,16128,1
1432,AM,MBC,2022,19599,33410,6
1432,AM,OC,2022,3826,13439,7
1432,CB,BC,2022,17295,58633,16
1432,CB,BCM,2022,25953,26229,2
1432,CB,MBC,2022,18594,52424,12
1432,CB,OC,2022,4582,48005,18
1432,CB,SC,2022,97190,97924,2
1432,CO,BC,2022,17449,24638,8
1432,CO,BCM,2022,18983,18983,1
1432,CO,MBC,2022,19171,33398,6
1432,CO,OC,2022,9726,14074,8
1432,CO,SC,2022,103496,103854,2
1432,CS,BC,2022,9605,18073,22
1432,CS,BCM,2022,10216,16048,2
1432,CS,MBC,2022,9926,20730,17
1432,CS,OC,2022,2517,8979,26
1432,CS,SC,2022,30141,45304,4
1432,CS,SCA,2022,111451,111451,1
1432,EC,BC,2022,13050,21377,14
1432,EC,BCM,2022,13190,15760,2
1432,EC,MBC,2022,19305,35420,11
1432,EC,OC,2022,3930,12960,16
1432,EC,SC,2022,15811,100116,5
1432,EC,SCA,2022,15886,15886,1
1432,ME,MBC,2022,40656,41630,2
1432,ME,OC,2022,20434,71002,9
1432,ME,SC,2022,125441,126248,2
1432,ME,SCA,2022,116074,116074,1
1434,AD,BC,2022,144409,148800,2
1434,AD,MBC,2022,134583,138943,4
1434,AD,OC,2022,92569,134481,8
1434,AD,SC,2022,138796,152653,5
1434,AD,SCA,2022,134828,134828,1
1434,AU,OC,2022,139793,139793,1
1434,CS,BC,2022,75980,137645,5
1434,CS,BCM,2022,131926,131926,1
1434,CS,MBC,2022,89173,139201,9
1434,CS,OC,2022,42357,86051,3
1434,CS,SC,2022,96914,132174,6
1434,EC,BC,2022,152805,155524,2
1434,EC,MBC,2022,149954,153838,3
1434,EC,OC,2022,122661,145502,13
1434,EE,OC,2022,18517,150499,7
1436,AD,OC,2022,136834,155640,5
1436,CE,OC,2022,146031,146031,1
1436,CS,MBC,2022,153000,153000,1
1436,CS,OC,2022,114776,151761,12
1436,EC,OC,2022,120332,140196,3
1436,EE,OC,2022,137547,137547,1
1436,ME,OC,2022,137947,153620,2
1437,AD,BC,2022,153241,153241,1
1437,AD,OC,2022,83670,144107,7
1437,AD,SC,2022,154272,154810,2
1437,CE,OC,2022,148665,148665,1
1437,CS,BC,2022,139241,155135,7
1437,CS,BCM,2022,139543,139543,1
1437,CS,MBC,2022,143493,155183,8
1437,CS,OC,2022,41950,139005,10
1437,CS,SC,2022,150984,154344,5
1437,CS,SCA,2022,155372,155372,1
1437,CS,ST,2022,142363,142363,1
1437,EC,MBC,2022,68500,68500,1
1437,EC,OC,2022,59647,153248,8
1437,EC,SC,2022,89429,89429,1
1437,EE,OC,2022,127487,153378,2
1437,IT,BC,2022,125074,149352,13
1437,IT,BCM,2022,143404,143404,1
1437,IT,MBC,2022,72263,144483,10
1437,IT,OC,2022,31624,110042,7
1437,IT,SC,2022,111764,155370,8
1437,ME,BC,2022,94307,94307,1
1437,ME,OC,2022,116992,148715,7
1438,CS,OC,2022,127526,142559,3
1438,EE,OC,2022,90682,90682,1
1441,CE,MBC,2022,84859,84859,1
1441,CE,OC,2022,71724,148028,9
1441,CS,BC,2022,94482,146747,4
1441,CS,BCM,2022,154491,154491,1
1441,CS,MBC,2022,60327,153970,7
1441,CS,OC,2022,10499,105136,9
1441,CS,SC,2022,116714,155336,5
1441,EC,BC,2022,127661,152205,6
1441,EC,BCM,2022,149115,149115,1
1441,EC,MBC,2022,120417,150995,6
1441,EC,OC,2022,67161,118921,8
1441,EC,SC,2022,124379,146654,5
1441,EE,BC,2022,137719,151639,3
1441,EE,BCM,2022,137521,137521,1
1441,EE,MBC,2022,137411,155962,4
1441,EE,OC,2022,23502,133880,7
1441,EE,SC,2022,149826,152150,2
1441,ME,OC,2022,30231,156134,27
1442,AD,BC,2022,35940,45058,3
1442,AD,OC,2022,28594,35866,11
1442,AD,SC,2022,35939,103284,2
1442,BM,MBC,2022,98130,125634,4
1442,BM,SC,2022,144104,144104,1
1442,CS,MBC,2022,97156,97156,1
1442,CS,OC,2022,31116,87593,11
1442,CS,SC,2022,112281,147783,3
1442,SC,MBC,2022,120770,123287,2
1442,SC,OC,2022,27582,41194,10
1442,SC,SC,2022,103914,131089,3
1444,CS,OC,2022,130350,151433,3
1445,CS,OC,2022,109080,155994,11
1445,EC,OC,2022,151873,155450,2
1445,ME,OC,2022,127464,127464,1
1449,AG,OC,2022,39286,155649,12
1449,CS,BC,2022,155362,155362,1
1449,CS,MBC,2022,85972,152279,12
1449,CS,OC,2022,18461,121392,15
1449,EC,OC,2022,30817,147236,5
1449,ME,OC,2022,114648,149857,3
1450,CS,BC,2022,6863,10692,13
1450,CS,BCM,2022,8688,9249,2
1450,CS,MBC,2022,8247,10945,10
1450,CS,OC,2022,2602,6788,18
1450,CS,SC,2022,16077,32404,8
1450,CS,SCA,2022,15662,15662,1
1450,EC,BC,2022,11259,49097,8
1450,EC,BCM,2022,28938,28938,1
1450,EC,MBC,2022,11857,19114,6
1450,EC,OC,2022,4602,9568,6
1450,EC,SC,2022,24463,35600,4
1450,EE,BC,2022,21864,26467,7
1450,EE,BCM,2022,38536,38536,1
1450,EE,MBC,2022,20929,42753,6
1450,EE,OC,2022,9616,19053,8
1450,EE,SC,2022,34512,40651,2
1450,EE,SCA,2022,154547,154547,1
1450,IT,BC,2022,10928,12674,8
1450,IT,BCM,2022,16504,16504,1
1450,IT,MBC,2022,11847,14120,5
1450,IT,OC,2022,4975,10363,7
1450,IT,SC,2022,25035,31811,5
1450,IT,SCA,2022,35494,35494,1
1450,ME,BC,2022,33375,43725,8
1450,ME,MBC,2022,37513,50027,2
1450,ME,OC,2022,17709,30146,9
1450,ME,SC,2022,31743,71308,3
1450,ME,SCA,2022,123837,123837,1
1452,AD,BC,2022,65805,97892,3
1452,AD,BCM,2022,107653,107653,1
1452,AD,MBC,2022,102444,126770,2
1452,AD,SC,2022,117637,137996,2
1452,CE,OC,2022,118979,152777,2
1452,CS,BC,2022,64188,116852,6
1452,CS,BCM,2022,94776,94776,1
1452,CS,MBC,2022,64846,115564,8
1452,CS,OC,2022,30347,82404,5
1452,CS,SC,2022,118055,140285,8
1452,EC,BC,2022,110486,150242,8
1452,EC,MBC,2022,114423,115777,2
1452,EC,OC,2022,35773,108914,6
1452,EC,SC,2022,120365,120365,1
1452,EE,MBC,2022,153014,153014,1
1452,EE,OC,2022,110990,152083,6
1452,ME,MBC,2022,154428,154428,1
1452,ME,OC,2022,96790,152706,5
1501,CE,OC,2022,84691,126680,6
1501,CS,BC,2022,55350,108929,8
1501,CS,BCM,2022,130662,130662,1
1501,CS,MBC,2022,67389,105104,4
1501,CS,OC,2022,23734,53933,3
1501,CS,SC,2022,116982,155586,3
1501,EC,BC,2022,51395,137627,11
1501,EC,MBC,2022,113385,130499,6
1501,EC,OC,2022,44634,112862,8
1501,EC,SC,2022,127185,148181,2
1501,EE,OC,2022,20798,153852,14
1501,EE,SC,2022,156122,156122,1
1501,IT,MBC,2022,98818,122027,3
1501,IT,SC,2022,97371,140927,3
1501,ME,OC,2022,135444,148153,6
1503,CE,OC,2022,137706,137706,1
1503,CS,OC,2022,133935,153317,4
1503,IT,OC,2022,83179,147389,4
1504,AD,MBC,2022,57605,120543,3
1504,AD,OC,2022,16243,45394,6
1504,AD,SC,2022,66812,132813,4
1504,AD,SCA,2022,102530,102530,1
1504,BT,BC,2022,142666,150297,2
1504,BT,BCM,2022,136163,136163,1
1504,BT,MBC,2022,142914,142914,1
1504,BT,OC,2022,94773,130892,6
1504,BT,SC,2022,136954,136954,1
1504,CE,MBC,2022,105822,143944,4
1504,CE,OC,2022,27152,103629,5
1504,CE,SC,2022,103888,105707,2
1504,CH,OC,2022,135611,144701,2
1504,CS,BC,2022,36028,66485,9
1504,CS,MBC,2022,39941,45648,3
1504,CS,OC,2022,5110,35499,22
1504,CS,SC,2022,47301,112150,4
1504,EC,BC,2022,87447,141153,16
1504,EC,BCM,2022,139375,139375,1
1504,EC,MBC,2022,95614,129003,14
1504,EC,OC,2022,40049,74203,4
1504,EC,SC,2022,115792,135067,4
1504,EE,BC,2022,145124,149595,2
1504,EE,MBC,2022,139577,146936,4
1504,EE,OC,2022,74136,138533,7
1504,EE,SC,2022,153280,153280,1
1504,IT,BCM,2022,98367,98367,1
1504,IT,MBC,2022,58350,95089,3
1504,IT,OC,2022,23626,43890,7
1504,ME,OC,2022,96668,136397,7
1504,SC,BC,2022,76605,118501,5
1504,SC,BCM,2022,104735,104735,1
1504,SC,MBC,2022,78014,99476,3
1504,SC,OC,2022,32885,59085,3
1504,SC,SC,2022,111129,134382,3
1505,AD,BC,2022,110458,127226,3
1505,AD,MBC,2022,94839,126943,2
1505,AD,SC,2022,101140,101140,1
1505,CS,BC,2022,76250,112063,6
1505,CS,MBC,2022,75012,94931,3
1505,CS,OC,2022,19711,69548,10
1505,CS,SC,2022,113839,153542,4
1505,EC,BC,2022,92984,134207,8
1505,EC,BCM,2022,122314,122314,1
1505,EC,MBC,2022,104655,132563,6
1505,EC,OC,2022,28335,99673,5
1505,EE,BC,2022,143045,143045,1
1505,EE,MBC,2022,141200,141200,1
1505,EE,OC,2022,108635,134480,4
1505,IT,BC,2022,76956,111167,7
1505,IT,MBC,2022,68302,101945,4
1505,IT,OC,2022,29622,43741,4
1505,IT,SC,2022,98958,153761,6
1505,ME,OC,2022,118798,153815,5
1507,AD,BC,2022,122044,138067,6
1507,AD,MBC,2022,117398,141218,5
1507,AD,OC,2022,28733,113952,2
1507,AD,SC,2022,134100,134100,1
1507,CS,BC,2022,71830,110413,10
1507,CS,BCM,2022,135617,135617,1
1507,CS,MBC,2022,74719,142808,8
1507,CS,OC,2022,67070,78884,2
1507,CS,SC,2022,154876,154876,1
1507,EC,BC,2022,143280,154896,5
1507,EC,MBC,2022,145260,155040,2
1507,EC,OC,2022,94132,141142,8
1507,EE,OC,2022,142572,154523,2
1507,IT,BC,2022,74244,112217,9
1507,IT,BCM,2022,143271,143271,1
1507,IT,MBC,2022,96402,109999,5
1507,IT,OC,2022,13814,56721,4
1507,IT,SC,2022,109642,154854,4
1507,IT,SCA,2022,119681,119681,1
1509,CE,OC,2022,121703,121703,1
1509,CS,BC,2022,60028,60028,1
1509,CS,BCM,2022,140132,140132,1
1509,CS,MBC,2022,75175,75175,1
1509,CS,OC,2022,28219,52218,4
1509,CS,SC,2022,108085,134024,7
1509,EC,BC,2022,96376,143564,13
1509,EC,MBC,2022,106230,140116,11
1509,EC,OC,2022,35731,93752,3
1509,EC,SC,2022,111326,140186,3
1509,EE,OC,2022,104237,149062,5
1509,EI,OC,2022,129721,156230,2
1509,IT,BC,2022,59286,59286,1
1509,IT,BCM,2022,94670,94797,2
1509,IT,MBC,2022,95171,96976,2
1509,IT,OC,2022,30700,55399,6
1509,IT,SC,2022,99649,133119,8
1509,ME,OC,2022,139185,139185,1
1510,CE,OC,2022,138206,156060,2
1510,CS,BC,2022,103884,152241,7
1510,CS,BCM,2022,126830,126830,1
1510,CS,MBC,2022,119488,147685,14
1510,CS,OC,2022,35636,92602,5
1510,CS,SC,2022,104991,141080,11
1510,CS,SCA,2022,142770,142770,1
1510,EC,BC,2022,145428,153299,3
1510,EC,BCM,2022,156064,156064,1
1510,EC,MBC,2022,144134,155350,6
1510,EC,OC,2022,35877,140343,16
1510,EC,SC,2022,142601,152613,4
1510,EC,SCA,2022,155250,155250,1
1510,EE,OC,2022,118999,155218,8
1510,ME,OC,2022,101477,155404,9
1511,CS,OC,2022,140052,140052,1
1511,EE,OC,2022,123142,156228,4
1512,CS,BC,2022,59108,145628,10
1512,CS,MBC,2022,97400,154142,10
1512,CS,OC,2022,17637,31255,2
1512,CS,SC,2022,112698,155547,4
1512,EC,BC,2022,77363,77363,1
1512,EC,OC,2022,42370,147548,9
1512,IT,BC,2022,98175,132092,8
1512,IT,BCM,2022,101044,101044,1
1512,IT,MBC,2022,103694,110822,4
1512,IT,OC,2022,23752,82462,2
1512,IT,SC,2022,105979,154592,2
1512,IT,SCA,2022,102965,102965,1
1513,CE,OC,2022,132089,132089,1
1513,CS,BC,2022,118570,145535,9
1513,CS,MBC,2022,125300,152342,5
1513,CS,OC,2022,25822,106812,9
1513,CS,SC,2022,129199,147251,6
1513,EC,BC,2022,155672,155770,2
1513,EC,MBC,2022,155556,155556,1
1513,EC,OC,2022,81915,149780,13
1513,EC,SC,2022,150683,155085,3
1513,EE,OC,2022,131537,153762,3
1513,IT,BC,2022,73208,137990,9
1513,IT,MBC,2022,108448,144518,7
1513,IT,OC,2022,12131,45316,4
1513,IT,SC,2022,67064,116446,5
1513,ME,OC,2022,117310,146024,2
1516,CE,BC,2022,68868,151604,4
1516,CE,MBC,2022,94949,107162,6
1516,CE,OC,2022,23677,44406,6
1516,CE,SC,2022,81263,151268,8
1516,CS,BC,2022,12156,26145,14
1516,CS,BCM,2022,19360,28647,2
1516,CS,MBC,2022,8165,16721,10
1516,CS,OC,2022,4010,13188,15
1516,CS,SC,2022,13995,40732,8
1516,CS,SCA,2022,36648,36648,1
1516,EC,BC,2022,25910,79086,30
1516,EC,BCM,2022,34947,37799,2
1516,EC,MBC,2022,25937,43737,21
1516,EC,OC,2022,5833,25038,34
1516,EC,SC,2022,26501,70307,7
1516,EC,SCA,2022,101502,101502,1
1516,EE,BC,2022,34890,55260,11
1516,EE,BCM,2022,96960,96960,1
1516,EE,MBC,2022,40440,50716,3
1516,EE,OC,2022,18122,34243,16
1516,EE,SC,2022,81167,96033,2
1516,EE,SCA,2022,131578,131578,1
1516,EE,ST,2022,113891,113891,1
1516,ME,BC,2022,87780,134134,16
1516,ME,BCM,2022,102871,128366,2
1516,ME,MBC,2022,86754,123174,11
1516,ME,OC,2022,15204,87633,8
1516,ME,SC,2022,107278,150240,11
1516,ME,SCA,2022,120235,120235,1
1517,CE,OC,2022,153304,153304,1
1517,CS,BC,2022,150604,152170,2
1517,CS,MBC,2022,152873,155285,5
1517,CS,OC,2022,34571,150471,29
1517,CS,SC,2022,150841,153297,5
1517,CS,ST,2022,152866,154420,2
1517,EC,OC,2022,95220,154922,8
1517,EE,OC,2022,138041,138041,1
1517,IT,BC,2022,141572,154340,3
1517,IT,BCM,2022,141188,141188,1
1517,IT,MBC,2022,135021,150562,4
1517,IT,OC,2022,30305,129186,7
1517,IT,SC,2022,139460,149181,3
1517,ME,OC,2022,133357,154753,4
1518,AE,OC,2022,94334,153908,5
1518,CS,BC,2022,154319,154319,1
1518,CS,MBC,2022,71038,148229,4
1518,CS,OC,2022,46356,147333,27
1518,CS,SC,2022,152383,152383,1
1518,EC,OC,2022,121640,147868,7
1518,EE,OC,2022,151851,152937,2
1518,IT,BC,2022,144661,155536,2
1518,IT,MBC,2022,93723,149250,5
1518,IT,OC,2022,80711,137614,17
1518,IT,SC,2022,140156,149947,8
1518,ME,OC,2022,121743,155293,5
1519,CE,OC,2022,151992,154478,3
1519,CS,BC,2022,94593,154862,12
1519,CS,BCM,2022,132328,132328,1
1519,CS,MBC,2022,105091,137936,9
1519,CS,OC,2022,27862,97223,6
1519,CS,SC,2022,73691,121993,8
1519,CS,SCA,2022,138648,138648,1
1519,EC,BC,2022,141994,155289,5
1519,EC,BCM,2022,132977,133412,2
1519,EC,MBC,2022,82062,145429,11
1519,EC,OC,2022,58428,132657,14
1519,EC,SC,2022,135107,140256,7
1519,EC,SCA,2022,148638,148857,2
1519,EE,BC,2022,150624,150624,1
1519,EE,MBC,2022,150517,155601,6
1519,EE,OC,2022,73587,149471,16
1519,EE,SC,2022,149949,155929,6
1519,IT,BC,2022,74791,150547,11
1519,IT,BCM,2022,110714,110714,1
1519,IT,MBC,2022,71489,138622,9
1519,IT,OC,2022,30808,60155,3
1519,IT,SC,2022,106729,126963,7
1519,IT,SCA,2022,129270,129270,1
1519,ME,OC,2022,65809,155141,13
1520,AD,BC,2022,75382,99965,3
1520,AD,BCM,2022,149133,149133,1
1520,AD,MBC,2022,80025,141692,4
1520,AD,OC,2022,17951,68118,4
1520,AD,SC,2022,101296,150551,4
1520,AD,SCA,2022,122664,122664,1
1520,CB,BC,2022,107083,118823,5
1520,CB,MBC,2022,119954,130385,3
1520,CB,OC,2022,95385,102081,2
1520,CS,BCM,2022,134867,134867,1
1520,CS,MBC,2022,98399,123818,7
1520,CS,OC,2022,20800,45086,13
1520,CS,SC,2022,92317,123845,5
1520,EC,BC,2022,96969,122245,8
1520,EC,MBC,2022,105742,143592,6
1520,EC,OC,2022,36465,93672,2
1520,IT,MBC,2022,121190,121190,1
1520,IT,OC,2022,19389,44079,8
1520,IT,SC,2022,106461,155356,3
1520,ME,OC,2022,154674,154674,1
1523,AU,OC,2022,113235,152451,3
1523,CS,BC,2022,111865,151729,14
1523,CS,BCM,2022,133556,141728,2
1523,CS,MBC,2022,109293,131616,11
1523,CS,OC,2022,38375,105618,12
1523,CS,SC,2022,133530,154668,5
1523,EC,BC,2022,146287,154660,5
