college_code,branch_code,community,predicted_closing_rank_2026
1140,ME,OC,115049
1140,ME,SC,217866
1149,AD,BC,63690
1149,AD,MBC,55038
1149,AD,OC,41633
1149,AD,SC,135222
1149,AD,SCA,175633
1149,AD,ST,206231
1149,AM,BC,50560
1149,AM,MBC,56846
1149,AM,OC,38218
1149,AM,SC,136783
1149,CS,BC,45702
1149,CS,MBC,54516
1149,CS,OC,38363
1149,CS,SC,126443
1149,CS,SCA,186502
1149,CS,ST,190158
1149,EC,BC,49088
1149,EC,MBC,54171
1149,EC,OC,39565
1149,EC,SC,134642
1149,EC,ST,158800
1149,EE,BC,70832
1149,EE,MBC,71622
1149,EE,OC,54365
1149,EE,SC,106239
1149,IT,BC,55878
1149,IT,MBC,57267
1149,IT,OC,46996
1149,IT,SC,136377
1149,IT,SCA,127268
1149,ME,BC,96961
1149,ME,MBC,83696
1149,ME,OC,58618
1149,ME,SC,159944
1149,SC,BC,48510
1149,SC,MBC,52617
1149,SC,OC,42605
1149,SC,SC,145861
1149,SC,SCA,72669
1150,AD,OC,221496
1150,AG,OC,241999
1150,BM,OC,248113
1150,CS,OC,240945
1150,FD,OC,109117
1150,ME,OC,239007
1202,AD,BC,219901
1202,AD,MBC,182824
1202,AD,OC,143313
1202,AD,SC,225096
1202,AD,SCA,163390
1202,AM,BC,200914
1202,AM,MBC,213023
1202,AM,OC,154339
1202,AM,SC,211637
1202,CE,BC,217422
1202,CE,MBC,237163
1202,CE,OC,207673
1202,CE,SC,226659
1202,CS,BC,191418
1202,CS,MBC,203153
1202,CS,OC,134577
1202,CS,SC,186891
1202,CS,SCA,188188
1202,CS,ST,227655
1202,EC,BC,200759
1202,EC,MBC,227471
1202,EC,OC,127856
1202,EC,SC,205175
1202,EC,SCA,136333
1202,EE,BC,210486
1202,EE,MBC,239960
1202,EE,OC,207724
1202,EE,SC,233119
1202,IT,BC,200515
1202,IT,MBC,222627
1202,IT,OC,147201
1202,IT,SC,223469
1202,IT,SCA,224620
1202,ME,BC,201923
1202,ME,MBC,239713
1202,ME,OC,189287
1202,ME,SC,235971
1203,AD,BC,220076
1203,AD,MBC,206746
1203,AD,OC,132115
1203,AD,SC,221979
1203,AM,BC,230390
1203,AM,MBC,218227
1203,AM,OC,184668
1203,AM,SC,211472
1203,CB,OC,221096
1203,CS,BC,221790
1203,CS,MBC,227733
1203,CS,OC,102154
1203,CS,SC,231603
1203,CS,SCA,216070
1203,IT,BC,228058
1203,IT,MBC,232171
1203,IT,OC,179770
1203,IT,SC,210172
1203,IT,SCA,181535
1203,SC,BC,238275
1203,SC,OC,198036
1203,SC,SC,236274
1205,CS,OC,150208
1207,AD,BC,190815
1207,AD,MBC,177600
1207,AD,OC,137787
1207,AD,SC,213739
1207,AM,BC,182211
1207,AM,MBC,142541
1207,AM,OC,121137
1207,AM,SC,231059
1207,BM,BC,228345
1207,BM,MBC,230575
1207,BM,OC,163032
1207,BM,SC,205194
1207,CS,BC,232940
1207,CS,MBC,178982
1207,CS,OC,132113
1207,CS,SC,233636
1207,CS,SCA,144614
1207,EC,BC,191769
1207,EC,MBC,215964
1207,EC,OC,141677
1207,EC,SC,209984
1207,IT,BC,219909
1207,IT,MBC,198610
1207,IT,OC,176467
1207,IT,SC,242271
1207,ME,BC,233463
1207,ME,MBC,238182
1207,ME,OC,211579
1207,ME,SC,227785
1207,RM,BC,199202
1207,RM,MBC,241970
1207,RM,OC,182206
1207,RM,SC,184465
1207,RM,SCA,175510
1209,CE,OC,231348
1209,CS,OC,246548
1209,EC,OC,221995
1209,EE,OC,224412
1209,IT,BC,235760
1209,IT,MBC,196606
1209,IT,OC,189192
1209,ME,OC,234083
1210,AD,BC,71227
1210,AD,MBC,70925
1210,AD,OC,49791
1210,AD,SC,144079
1210,AD,SCA,192154
1210,AD,ST,169412
1210,AL,BC,73977
1210,AL,MBC,74215
1210,AL,OC,52442
1210,AL,SC,138806
1210,AL,SCA,200368
1210,CB,BC,68567
1210,CB,MBC,75628
1210,CB,OC,56072
1210,CB,SC,152993
1210,CB,ST,201934
1210,CS,BC,59291
1210,CS,MBC,61128
1210,CS,OC,40054
1210,CS,SC,140323
1210,CS,SCA,219648
1210,CS,ST,225959
1210,EC,BC,70569
1210,EC,MBC,66594
1210,EC,OC,45311
1210,EC,SC,147548
1210,EC,SCA,194834
1210,EC,ST,146509
1210,EE,BC,85137
1210,EE,MBC,82386
1210,EE,OC,56784
1210,EE,SC,146896
1210,EE,SCA,250302
1210,EE,ST,158404
1210,IT,BC,73352
1210,IT,MBC,72440
1210,IT,OC,55079
1210,IT,SC,143054
1210,IT,SCA,245246
1210,IT,ST,235085
1210,ME,BC,90224
1210,ME,MBC,93314
1210,ME,OC,66968
1210,ME,SC,152615
1210,ME,SCA,133608
1211,AD,BC,23367
1211,AD,MBC,25439
1211,AD,OC,13202
1211,AD,SC,53048
1211,AD,SCA,129284
1211,AD,ST,111176
1211,AE,BC,35170
1211,AE,MBC,50456
1211,AE,OC,25314
1211,AE,SC,60307
1211,AE,SCA,169414
1211,AE,ST,81635
1211,AL,BC,25269
1211,AL,MBC,27822
1211,AL,OC,16834
1211,AL,SC,62436
1211,AL,SCA,159590
1211,AL,ST,101645
1211,AU,BC,60124
1211,AU,MBC,90130
1211,AU,OC,58644
1211,AU,SC,148009
1211,BM,BC,63773
1211,BM,MBC,73520
1211,BM,OC,38233
1211,BM,SC,133336
1211,BM,SCA,181260
1211,BT,BC,59790
1211,BT,MBC,69987
1211,BT,OC,37849
1211,BT,SC,114783
1211,BT,SCA,170769
1211,BT,ST,132688
1211,CB,BC,27316
1211,CB,MBC,33263
1211,CB,OC,18722
1211,CB,SC,81732
1211,CB,SCA,159825
1211,CB,ST,167873
1211,CD,BC,27966
1211,CD,MBC,35178
1211,CD,OC,20758
1211,CD,SC,66572
1211,CD,SCA,162733
1211,CD,ST,154626
1211,CE,BC,67757
1211,CE,MBC,51758
1211,CE,OC,42151
1211,CE,SC,105673
1211,CE,SCA,181355
1211,CH,BC,47078
1211,CH,MBC,47426
1211,CH,OC,25748
1211,CH,SC,66636
1211,CH,SCA,160982
1211,CS,BC,13084
1211,CS,MBC,16063
1211,CS,OC,7010
1211,CS,SC,45206
1211,CS,SCA,147007
1211,CS,ST,74869
1211,EC,BC,20146
1211,EC,MBC,24855
1211,EC,OC,11958
1211,EC,SC,49410
1211,EC,SCA,132280
1211,EC,ST,123282
1211,EE,BC,26837
1211,EE,MBC,32206
1211,EE,OC,20662
1211,EE,SC,78678
1211,EE,SCA,168549
1211,EE,ST,96951
1211,FD,BC,51484
1211,FD,MBC,83833
1211,FD,OC,42569
1211,FD,SC,125073
1211,FD,SCA,155963
1211,FD,ST,155526
1211,IT,BC,20194
1211,IT,MBC,21520
1211,IT,OC,12503
1211,IT,SC,58308
1211,IT,SCA,209266
1211,IT,ST,101683
1211,ME,BC,63820
1211,ME,MBC,51252
1211,ME,OC,28757
1211,ME,SC,120192
1211,ME,SCA,178361
1211,ME,ST,167641
1211,MZ,BC,75097
1211,MZ,MBC,48228
1211,MZ,OC,27751
1211,MZ,SC,110676
1211,MZ,SCA,202432
1211,RM,BC,35778
1211,RM,MBC,37973
1211,RM,OC,27673
1211,RM,SC,88084
1211,RM,ST,156401
1211,SC,BC,24776
1211,SC,MBC,23458
1211,SC,OC,12913
1211,SC,SC,50242
1211,SC,SCA,125344
1211,SC,ST,4422
1212,AD,BC,229853
1212,AD,MBC,203161
1212,AD,OC,145616
1212,AD,SC,239218
1212,BM,BC,192988
1212,BM,MBC,191644
1212,BM,OC,239919
1212,BM,SC,194174
1212,CS,BC,189176
1212,CS,MBC,213763
1212,CS,OC,136811
1212,CS,SC,215400
1212,EC,BC,192565
1212,EC,MBC,211714
1212,EC,OC,184298
1212,EC,SC,218442
1212,EE,OC,243300
1212,ME,OC,233914
1212,PE,BC,238978
1212,PE,MBC,228310
1212,PE,OC,218364
1213,BM,OC,155761
1213,CB,OC,152762
1213,CS,BC,149294
1213,CS,MBC,216779
1213,CS,OC,185457
1213,CS,SC,210299
1213,EC,OC,167000
1213,EE,OC,137327
1213,IT,BC,151226
1213,IT,MBC,140411
1213,IT,OC,211956
1216,AD,BC,26681
1216,AD,MBC,37585
1216,AD,OC,17472
1216,AD,SC,104723
1216,AD,SCA,201059
1216,AD,ST,148987
1216,AG,BC,180517
1216,AG,MBC,162968
1216,AG,OC,78590
1216,AG,SC,175391
1216,AL,BC,27916
1216,AL,MBC,38836
1216,AL,OC,21348
1216,AL,SC,110247
1216,AL,SCA,162913
1216,AL,ST,258017
1216,BM,BC,89562
1216,BM,MBC,92756
1216,BM,OC,48261
1216,BM,SC,120012
1216,BM,SCA,222208
1216,CE,BC,116720
1216,CE,MBC,80028
1216,CE,OC,66011
1216,CE,SC,134523
1216,CE,SCA,221357
1216,CH,BC,60433
1216,CH,MBC,59124
1216,CH,OC,41624
1216,CH,SC,179348
1216,CI,BC,39363
1216,CI,MBC,47848
1216,CI,OC,28598
1216,CI,SC,107134
1216,CS,BC,23200
1216,CS,MBC,33246
1216,CS,OC,15178
1216,CS,SC,102377
1216,CS,SCA,182677
1216,CS,ST,147675
1216,EC,BC,38566
1216,EC,MBC,39628
1216,EC,OC,18332
1216,EC,SC,108856
1216,EC,SCA,240310
1216,EC,ST,155167
1216,EE,BC,42036
1216,EE,MBC,49533
1216,EE,OC,32282
1216,EE,SC,142108
1216,EE,SCA,207431
1216,EI,BC,37953
1216,EI,MBC,87207
1216,EI,OC,38570
1216,EI,SC,139967
1216,IT,BC,25075
1216,IT,MBC,39348
1216,IT,OC,20660
1216,IT,SC,111106
1216,IT,SCA,180133
1216,IT,ST,160757
1216,MD,BC,84997
1216,MD,MBC,121293
1216,MD,OC,116041
1216,MD,SC,166293
1216,ME,BC,56494
1216,ME,MBC,73174
1216,ME,OC,47660
1216,ME,SC,140300
1216,ME,SCA,208251
1216,SC,BC,24634
1216,SC,MBC,27611
1216,SC,OC,11732
1216,SC,SC,75492
1216,SC,SCA,228465
1217,AD,BC,225064
1217,AD,MBC,231150
1217,AD,OC,181823
1217,AD,SC,237446
1217,AD,SCA,116918
1217,AL,BC,221041
1217,AL,MBC,181911
1217,AL,OC,112278
1217,AL,SC,203104
1217,AM,BC,161998
1217,AM,MBC,169715
1217,AM,OC,190558
1217,AM,SC,204734
1217,AU,OC,221197
1217,BM,OC,245992
1217,BT,OC,235412
1217,CB,MBC,219129
1217,CB,OC,215677
1217,CE,OC,192222
1217,CS,BC,248125
1217,CS,MBC,238481
1217,CS,OC,142540
1217,CS,SC,229125
1217,EC,OC,228095
1217,EC,SC,227537
1217,EE,OC,231311
1217,FD,OC,234757
1217,IT,BC,170395
1217,IT,MBC,233683
1217,IT,OC,210845
1217,IT,SC,234191
1217,MU,OC,191064
1217,SC,BC,184337
1217,SC,MBC,241096
1217,SC,OC,164505
1217,SC,SC,224457
1218,AD,BC,145688
1218,AD,MBC,223792
1218,AD,OC,95642
1218,AD,SC,181822
1218,AD,SCA,152842
1218,BM,BC,230441
1218,BM,MBC,208779
1218,BM,OC,177500
1218,BM,SC,232402
1218,CE,OC,256216
1218,CE,SC,231764
1218,CS,BC,166107
1218,CS,MBC,172403
1218,CS,OC,97679
1218,CS,SC,175939
1218,CS,SCA,190217
1218,EC,BC,146105
1218,EC,MBC,208937
1218,EC,OC,101169
1218,EC,SC,180757
1218,EE,BC,199913
1218,EE,MBC,229531
1218,EE,OC,192767
1218,EE,SC,235058
1218,IT,BC,162690
1218,IT,MBC,204819
1218,IT,OC,142330
1218,IT,SC,196777
1218,ME,BC,234429
1218,ME,MBC,228208
1218,ME,OC,205800
1218,ME,SC,238126
1218,MZ,BC,202824
1218,MZ,MBC,217361
1218,MZ,OC,196759
1218,PH,BC,217982
1218,PH,MBC,226456
1218,PH,OC,179357
1218,PH,SC,225122
1218,RM,BC,233716
1218,RM,MBC,226724
1218,RM,OC,165187
1218,RM,SC,214144
1219,AD,BC,32999
1219,AD,MBC,31139
1219,AD,OC,17151
1219,AD,SC,64784
1219,AD,SCA,41159
1219,AD,ST,102123
1219,AU,BC,89796
1219,AU,MBC,78889
1219,AU,OC,34251
1219,AU,SC,139757
1219,BT,BC,83777
1219,BT,MBC,63029
1219,BT,OC,37805
1219,BT,SC,139028
1219,BT,ST,106672
1219,CE,BC,110807
1219,CE,MBC,103632
1219,CE,OC,67307
1219,CE,SC,157967
1219,CE,SCA,98236
1219,CE,ST,148954
1219,CH,BC,61374
1219,CH,MBC,71574
1219,CH,OC,37808
1219,CH,SC,112537
1219,CH,SCA,49372
1219,CS,BC,28528
1219,CS,MBC,23678
1219,CS,OC,9491
1219,CS,SC,56496
1219,CS,SCA,110697
1219,CS,ST,57644
1219,EC,BC,35481
1219,EC,MBC,30776
1219,EC,OC,16748
1219,EC,SC,68756
1219,EC,SCA,187486
1219,EC,ST,138178
1219,EE,BC,50771
1219,EE,MBC,46787
1219,EE,OC,30373
1219,EE,SC,106112
1219,EE,SCA,166724
1219,EE,ST,110222
1219,IT,BC,34070
1219,IT,MBC,30821
1219,IT,OC,17739
1219,IT,SC,77128
1219,IT,SCA,126696
1219,IT,ST,137099
1219,MB,BC,84389
1219,MB,MBC,90408
1219,MB,OC,59795
1219,MB,SC,142360
1219,ME,BC,52664
1219,ME,MBC,63861
1219,ME,OC,36434
1219,ME,SC,102598
1219,ME,SCA,226736
1219,MR,BC,40954
1219,MR,MBC,45526
1219,MR,OC,230277
1219,MR,SCA,57492
1219,MU,BC,84956
1219,MU,MBC,82431
1219,MU,OC,54194
1219,MU,SC,172203
1219,MU,SCA,233911
1221,CS,BC,223963
1221,CS,MBC,237971
1221,CS,OC,201181
1221,CS,SC,214152
1221,EC,OC,239964
1221,MD,OC,121474
1221,ME,OC,172408
1222,AD,BC,218726
1222,AD,MBC,174251
1222,AD,OC,141883
1222,AD,SC,152541
1222,AE,BC,148782
1222,AE,MBC,183508
1222,AE,OC,235564
1222,AU,OC,225011
1222,CS,BC,247652
1222,CS,MBC,201662
1222,CS,OC,247329
1222,CS,SC,150969
1222,EC,BC,231607
1222,EC,MBC,237807
1222,EC,OC,236721
1222,EE,OC,200132
1222,IT,BC,200686
1222,IT,MBC,150521
1222,IT,OC,228402
1222,IT,SC,150285
1222,IT,SCA,152657
1222,ME,OC,246535
1222,SC,OC,227756
1225,AD,BC,128691
1225,AD,MBC,122922
1225,AD,OC,79372
1225,AD,SC,140160
1225,AD,SCA,175335
1225,AD,ST,83008
1225,CS,BC,107687
1225,CS,MBC,116962
1225,CS,OC,72894
1225,CS,SC,164966
1225,CS,SCA,105236
1225,EC,BC,133460
1225,EC,MBC,128091
1225,EC,OC,90748
1225,EC,SC,175592
1225,EC,SCA,176623
1225,EE,BC,156257
1225,EE,MBC,191041
1225,EE,OC,131223
1225,EE,SC,186765
1225,EE,SCA,225324
1225,IT,BC,140285
1225,IT,MBC,134699
1225,IT,OC,104131
1225,IT,SC,167316
1225,IT,SCA,229954
1225,ME,BC,197225
1225,ME,MBC,209225
1225,ME,OC,131825
1225,ME,SC,238792
1225,SC,BC,116737
1225,SC,MBC,130248
1225,SC,OC,83618
1225,SC,SC,147376
1225,SC,SCA,159815
1226,AD,BC,239174
1226,AD,MBC,133514
1226,AD,OC,106702
1226,AD,SC,208812
1226,AD,SCA,193013
1226,CS,BC,234494
1226,CS,MBC,111283
1226,CS,OC,92559
1226,CS,SC,247155
1226,CS,SCA,176052
1226,EC,BC,232835
1226,EC,MBC,130125
1226,EC,OC,111326
1226,EC,SC,239885
1226,EE,BC,188275
1226,EE,MBC,162318
1226,EE,OC,136797
1226,EE,SC,247238
1226,EE,SCA,175889
1226,IT,BC,239588
1226,IT,MBC,98787
1226,IT,OC,85622
1226,IT,SC,235591
1226,IT,SCA,173168
1226,ME,BC,248192
1226,ME,MBC,186329
1226,ME,OC,155805
1226,ME,SC,239239
1228,AD,BC,226085
1228,AD,MBC,230183
1228,AD,OC,147275
1228,AD,SC,226194
1228,BM,OC,196474
1228,CS,BC,235636
1228,CS,MBC,216387
1228,CS,OC,133655
1228,CS,SC,234270
1228,CS,SCA,124129
1228,EC,BC,242664
1228,EC,MBC,234619
1228,EC,OC,202783
1228,EC,SC,249739
1228,IT,BC,212431
1228,IT,MBC,178999
1228,IT,OC,249766
1228,IT,SC,222535
1228,IT,SCA,129931
1228,RM,MBC,212273
1228,RM,OC,201222
1228,RM,SC,220809
1228,SC,BC,230822
1228,SC,MBC,238028
1228,SC,OC,161930
1228,SC,SC,221589
1229,AD,BC,235073
1229,AD,OC,224386
1229,AD,SC,222448
1229,CS,BC,229380
1229,CS,MBC,246977
1229,CS,OC,220241
1229,CS,SC,213407
1229,CS,SCA,127831
1229,EC,OC,238085
1229,EE,OC,235328
1229,ME,OC,152395
1230,AD,BC,240019
1230,AD,MBC,243676
1230,AD,OC,179816
1230,AD,SC,246235
1230,AE,OC,231819
1230,CB,BC,253378
1230,CB,MBC,245801
1230,CB,OC,222535
1230,CB,SC,248546
1230,CS,BC,221770
1230,CS,MBC,226674
1230,CS,OC,148590
1230,CS,SC,175846
1230,EC,BC,243156
1230,EC,MBC,235723
1230,EC,OC,168106
1230,EC,SC,242940
1230,EE,OC,231949
1230,EE,SC,236550
1230,ME,OC,155077
1230,SC,OC,190249
1230,SC,SC,238693
1232,AD,OC,226672
1232,CS,OC,211958
1232,EC,OC,245950
1232,EE,OC,145376
1232,IT,OC,203293
1232,ME,OC,237007
1232,SC,OC,95047
1233,AD,BC,162978
1233,AD,MBC,195454
1233,AD,OC,141849
1233,AD,SC,185043
1233,CS,BC,241521
1233,CS,MBC,221102
1233,CS,OC,148031
1233,CS,SC,245075
1233,CS,SCA,211315
1233,EC,BC,225517
1233,EC,MBC,206979
1233,EC,OC,180394
1233,EC,SC,228044
1233,EC,ST,165097
1233,EE,BC,243493
1233,EE,MBC,249251
1233,EE,OC,187350
1233,EE,SC,228775
1233,IT,BC,219598
1233,IT,MBC,227568
1233,IT,OC,163867
1233,IT,SC,235404
1233,ME,BC,240106
1233,ME,MBC,236002
1233,ME,OC,221576
1233,ME,SC,235479
1235,CS,OC,218376
1235,EC,OC,259891
1235,EE,OC,195991
1235,IT,OC,248147
1235,ME,OC,196849
1237,AD,BC,114241
1237,AD,MBC,117701
1237,AD,OC,72119
1237,AD,SC,152839
1237,AD,ST,220596
1237,CS,BC,102594
1237,CS,MBC,115010
1237,CS,OC,72971
1237,CS,SC,173043
1237,CS,SCA,130900
1237,EC,BC,119405
1237,EC,MBC,117262
1237,EC,OC,79013
1237,EC,SC,183961
1237,EC,ST,230281
1237,EE,BC,127672
1237,EE,MBC,131952
1237,EE,OC,97451
1237,EE,SC,174549
1237,IT,BC,101850
1237,IT,MBC,109853
1237,IT,OC,85313
1237,IT,SC,180563
1237,IT,SCA,221168
1237,ME,BC,147894
1237,ME,MBC,159227
1237,ME,OC,97678
1237,ME,SC,183823
1237,MZ,BC,131792
1237,MZ,MBC,144529
1237,MZ,OC,126942
1237,MZ,SC,145270
1238,AD,BC,228983
1238,AD,MBC,208120
1238,AD,OC,128479
1238,AD,SC,241846
1238,AD,SCA,158712
1238,BM,BC,238028
1238,BM,MBC,247309
1238,BM,OC,208546
1238,BM,SC,170961
1238,CS,BC,226555
1238,CS,MBC,214017
1238,CS,OC,110150
1238,CS,SC,237380
1238,CS,SCA,174889
1238,EC,BC,209439
1238,EC,MBC,222458
1238,EC,OC,161109
1238,EC,SC,244205
1238,EE,MBC,232381
1238,EE,OC,207137
1238,EE,SC,209595
1238,IT,BC,228970
1238,IT,MBC,199034
1238,IT,OC,142460
1238,IT,SC,247902
1238,ME,BC,220416
1238,ME,MBC,226826
1238,ME,OC,196257
1238,ME,SC,222900
1241,AD,BC,182002
1241,AD,MBC,212113
1241,AD,OC,136305
1241,AD,SC,226409
1241,AM,BC,243201
1241,AM,MBC,189396
1241,AM,OC,141381
1241,AM,SC,241674
1241,CS,BC,215459
1241,CS,MBC,220405
1241,CS,OC,127154
1241,CS,SC,215129
1241,CS,SCA,245535
1241,CS,ST,112600
1241,EC,BC,243073
1241,EC,MBC,229907
1241,EC,OC,179996
1241,EC,SC,241549
1241,EE,BC,231260
1241,EE,MBC,222446
1241,EE,OC,220909
1241,EE,SC,235226
1241,IT,BC,251632
1241,IT,MBC,232796
1241,IT,OC,188907
1241,IT,SC,239846
1241,ME,BC,227520
1241,ME,MBC,233378
1241,ME,OC,220206
1241,ME,SC,239023
1243,AD,BC,196215
1243,AD,MBC,190054
1243,AD,OC,245388
1243,AD,SC,196523
1243,CS,BC,181528
1243,CS,MBC,154275
1243,CS,OC,246296
1243,CS,SC,183578
1243,EC,OC,242167
1243,IT,OC,179783
1243,ME,OC,134814
1243,SC,OC,229181
1301,AD,BC,201020
1301,AD,MBC,173712
1301,AD,OC,94815
1301,AD,SC,213300
1301,AD,SCA,233687
1301,AM,BC,226122
1301,AM,MBC,206793
1301,AM,OC,164497
1301,AM,SC,182276
1301,CB,BC,220240
1301,CB,MBC,224257
1301,CB,OC,141436
1301,CB,SC,214781
1301,CE,BC,236667
1301,CE,OC,184437
1301,CS,BC,140971
1301,CS,MBC,166703
1301,CS,OC,86904
1301,CS,SC,228856
1301,EA,BC,232425
1301,EA,MBC,227733
1301,EA,OC,156413
1301,EA,SC,208819
1301,EC,BC,215096
1301,EC,MBC,219907
1301,EC,OC,150554
1301,EC,SC,231197
1301,EE,BC,251881
1301,EE,MBC,236171
1301,EE,OC,167099
1301,EE,SC,221768
1301,EV,BC,230791
1301,EV,MBC,191000
1301,EV,OC,147587
1301,EV,SC,234785
1301,IT,BC,187870
1301,IT,MBC,208424
1301,IT,OC,141550
1301,IT,SC,227874
1301,ME,BC,228153
1301,ME,MBC,193268
1301,ME,OC,164797
1301,SC,BC,189223
1301,SC,MBC,161897
1301,SC,OC,118438
1301,SC,SC,216102
1303,AD,BC,184049
1303,AD,MBC,159166
1303,AD,OC,115269
1303,AD,SC,203562
1303,AG,MBC,92632
1303,AG,OC,181345
1303,BT,BC,214211
1303,BT,MBC,218917
1303,BT,OC,214722
1303,BT,SC,239900
1303,CB,BC,224934
1303,CB,MBC,245567
1303,CB,OC,182901
1303,CB,SC,217883
1303,CS,BC,203398
1303,CS,MBC,179069
1303,CS,OC,124581
1303,CS,SC,215475
1303,CS,SCA,226009
1303,CS,ST,158314
1303,EC,BC,236539
1303,EC,MBC,228006
1303,EC,OC,168763
1303,EC,SC,228570
1303,EE,BC,210942
1303,EE,MBC,224167
1303,EE,OC,202277
1303,EE,SC,225000
1303,IT,BC,221864
1303,IT,MBC,198434
1303,IT,OC,149842
1303,IT,SC,208247
1303,IT,SCA,114338
1303,IT,ST,185182
1303,ME,MBC,232159
1303,ME,OC,237823
1303,ME,SC,231399
1303,SC,BC,222038
1303,SC,MBC,229565
1303,SC,OC,166003
1303,SC,SC,201083
1304,AD,BC,41247
1304,AD,MBC,42311
1304,AD,OC,27265
1304,AD,SC,96441
1304,AD,SCA,156621
1304,AD,ST,161530
1304,AM,BC,36797
1304,AM,MBC,39393
1304,AM,OC,25650
1304,AM,SC,86469
1304,AM,SCA,226667
1304,AM,ST,166973
1304,AU,BC,69625
1304,AU,MBC,90065
1304,AU,OC,67848
1304,AU,SC,153321
1304,AU,SCA,128309
1304,BM,BC,67500
1304,BM,MBC,86547
1304,BM,OC,42086
1304,BM,SC,155990
1304,BM,SCA,100049
1304,BT,BC,88944
1304,BT,MBC,66134
1304,BT,OC,41548
1304,BT,SC,136636
1304,BT,SCA,183129
1304,CB,BC,35890
1304,CB,MBC,45815
1304,CB,OC,25285
1304,CB,SC,104010
1304,CB,SCA,146657
1304,CD,BC,39243
1304,CD,MBC,43720
1304,CD,OC,30015
1304,CD,SC,105672
1304,CD,SCA,178897
1304,CE,BC,127054
1304,CE,MBC,70183
1304,CE,OC,54461
1304,CE,SC,110258
1304,CS,BC,31924
1304,CS,MBC,32911
1304,CS,OC,18306
1304,CS,SC,68576
1304,CS,SCA,133924
1304,CS,ST,131875
1304,EC,BC,33862
1304,EC,MBC,38762
1304,EC,OC,22486
1304,EC,SC,95350
1304,EC,SCA,168779
1304,EC,ST,122874
1304,EE,BC,46393
1304,EE,MBC,48753
1304,EE,OC,36648
1304,EE,SC,126328
1304,EE,SCA,189541
1304,IT,BC,38581
1304,IT,MBC,42067
1304,IT,OC,28423
1304,IT,SC,90307
1304,IT,SCA,190612
1304,IT,ST,148829
1304,ME,BC,77785
1304,ME,MBC,78660
1304,ME,OC,57243
1304,ME,SC,130899
1304,ME,SCA,204176
1304,ME,ST,227412
1304,RM,BC,45244
1304,RM,MBC,62073
1304,RM,OC,36775
1304,RM,SC,96049
1304,SC,BC,36969
1304,SC,MBC,32230
1304,SC,OC,26914
1304,SC,SC,88138
1304,SC,SCA,157581
1304,SC,ST,159935
1306,AD,BC,84353
1306,AD,MBC,82143
1306,AD,OC,56914
1306,AD,SC,155934
1306,AD,SCA,206881
1306,AM,BC,75209
1306,AM,MBC,79118
1306,AM,OC,62406
1306,AM,SC,161675
1306,AM,SCA,174286
1306,AO,BC,126322
1306,AO,MBC,128761
1306,AO,OC,104336
1306,AO,SC,119911
1306,BT,BC,168403
1306,BT,MBC,122900
1306,BT,OC,82748
1306,BT,SC,157116
1306,CS,BC,73111
1306,CS,MBC,75096
1306,CS,OC,53915
1306,CS,SC,152858
1306,CS,SCA,233325
1306,CS,ST,223899
1306,EC,BC,86829
1306,EC,MBC,90412
1306,EC,OC,60366
1306,EC,SC,154838
1306,EC,SCA,230900
1306,EE,BC,103354
1306,EE,MBC,91670
1306,EE,OC,80346
1306,EE,SC,160701
1306,IT,BC,84057
1306,IT,MBC,83624
1306,IT,OC,64765
1306,IT,SC,166712
1306,IT,ST,130660
1306,ME,BC,178965
1306,ME,MBC,156479
1306,ME,OC,125793
1306,ME,SC,216501
1307,AD,BC,100247
1307,AD,MBC,95750
1307,AD,OC,69216
1307,AD,SC,140676
1307,AD,SCA,234407
1307,AM,BC,134757
1307,AM,MBC,121066
1307,AM,OC,79719
1307,AM,SC,160200
1307,AM,SCA,130001
1307,BM,BC,198835
1307,BM,MBC,229987
1307,BM,OC,146838
1307,BM,SC,222354
1307,BM,SCA,160102
1307,CB,BC,112369
1307,CB,MBC,113272
1307,CB,OC,86237
1307,CB,SC,162065
1307,CS,BC,108056
1307,CS,MBC,105833
1307,CS,OC,67344
1307,CS,SC,149395
1307,CS,SCA,129493
1307,CS,ST,106805
1307,EC,BC,110334
1307,EC,MBC,123800
1307,EC,OC,76523
1307,EC,SC,156125
1307,EE,BC,158673
1307,EE,MBC,140382
1307,EE,OC,114190
1307,EE,SC,219613
1307,IT,BC,137141
1307,IT,MBC,120737
1307,IT,OC,81981
1307,IT,SC,153424
1307,IT,SCA,105485
1307,IT,ST,120673
1307,SC,BC,140207
1307,SC,MBC,116816
1307,SC,OC,86544
1307,SC,SC,160885
1309,AD,BC,58451
1309,AD,MBC,66715
1309,AD,OC,50361
1309,AD,SC,129271
1309,AD,SCA,100569
1309,AD,ST,128459
1309,CE,BC,173734
1309,CE,MBC,185417
1309,CE,OC,113699
1309,CE,SC,226234
1309,CE,SCA,202251
1309,CS,BC,52634
1309,CS,MBC,59795
1309,CS,OC,37636
1309,CS,SC,118499
1309,CS,SCA,177831
1309,CS,ST,176690
1309,EC,BC,61097
1309,EC,MBC,61675
1309,EC,OC,46341
1309,EC,SC,158106
1309,EC,SCA,174527
1309,EC,ST,189577
1309,EE,BC,83645
1309,EE,MBC,92202
1309,EE,OC,69836
1309,EE,SC,157704
1309,EE,SCA,153945
1309,EE,ST,149847
1309,IT,BC,67729
1309,IT,MBC,71425
1309,IT,OC,52218
1309,IT,SC,153326
1309,IT,SCA,180407
1309,IT,ST,167450
