application_id,name,rank,community,aggregate
431435,,207920,BC,107.0
312770,,207921,SC,107.0
443890,,207922,BC,107.0
448442,,207923,BCM,107.0
258597,,207924,MBC,107.0
393019,,207925,MBC,107.0
423248,,207926,BC,107.0
229500,,207927,SC,107.0
284519,,207928,SC,107.0
402154,,207929,SCA,107.0
386939,,207930,MBC,107.0
243783,,207931,BC,107.0
431492,,207932,MBC,107.0
425230,,207933,MBC,107.0
346073,,207934,SC,107.0
500607,,207935,SC,107.0
388465,,207936,BC,107.0
424404,,207937,MBC,107.0
321182,,207938,BC,107.0
402714,,207939,SC,107.0
369621,,207940,BC,107.0
338468,,207941,MBC,107.0
289258,,207942,MBC,107.0
400991,,207943,SC,107.0
432495,,207944,SC,107.0
323348,,207945,BCM,107.0
374083,,207946,BC,107.0
436425,,207947,BC,107.0
285210,,207948,BC,107.0
357134,,207949,MBC,107.0
492585,,207950,SC,107.0
462488,,207951,BC,107.0
337429,,207952,SC,107.0
267268,,207953,SCA,107.0
463956,,207954,MBC,107.0
402967,,207955,SCA,107.0
317829,,207956,SC,107.0
273480,,207957,BC,107.0
431568,,207958,SC,107.0
421941,,207959,BCM,107.0
502218,,207960,SC,107.0
404818,,207961,MBC,107.0
232859,,207962,MBC,107.0
436636,,207963,BC,107.0
463958,,207964,SC,107.0
433385,,207965,SC,107.0
492738,,207966,BC,107.0
361543,,207967,SCA,107.0
480770,,207968,BC,107.0
501045,,207969,ST,107.0
230802,,207970,SCA,107.0
296151,,207971,MBC,107.0
391038,,207972,MBC,107.0
476407,,207973,BC,107.0
471202,,207974,MBC,107.0
385819,,207975,SC,107.0
253101,,207976,MBC,107.0
336240,,207977,MBC,107.0
461885,,207978,MBC,107.0
250275,,207979,MBC,107.0
410361,,207980,BC,107.0
459498,,207981,MBC,107.0
448245,,207982,BC,107.0
375692,,207983,BC,107.0
232155,,207984,BCM,107.0
450125,,207985,MBC,107.0
462871,,207986,MBC,107.0
491021,,207987,SC,107.0
421997,,207988,BC,107.0
498380,,207989,MBC,107.0
448831,,207990,MBC,107.0
454051,,207991,BC,107.0
306565,,207992,BC,107.0
497825,,207993,MBC,107.0
464200,,207994,BC,107.0
333663,,207995,SC,107.0
455969,,207996,MBC,107.0
298042,,207997,BC,107.0
341909,,207998,BC,107.0
405005,,207999,SC,107.0
493759,,208000,SC,107.0
451488,,208001,SC,107.0
486955,,208002,BC,107.0
468355,,208003,BC,107.0
438110,,208004,MBC,107.0
380944,,208005,SC,107.0
484699,,208006,SC,107.0
217121,,208007,SC,107.0
218839,,208008,BC,107.0
362880,,208009,SC,107.0
438512,,208010,BCM,107.0
224177,,208011,SC,107.0
473366,,208012,MBC,107.0
294205,,208013,MBC,107.0
429564,,208014,SCA,107.0
496742,,208015,MBC,107.0
250659,,208016,MBC,107.0
353076,,208017,MBC,107.0
466420,,208018,BC,107.0
250817,,208019,BCM,107.0
488618,,208020,MBC,107.0
248055,,208021,SCA,107.0
372710,,208022,SC,107.0
316337,,208023,MBC,107.0
299875,,208024,BC,107.0
392299,,208025,MBC,107.0
363812,,208026,BC,107.0
412763,,208027,BC,107.0
438516,,208028,BC,107.0
294843,,208029,MBC,107.0
430164,,208030,BC,107.0
455061,,208031,BCM,107.0
392888,,208032,SC,107.0
272044,,208033,BCM,107.0
274779,,208034,SC,107.0
277527,,208035,SC,107.0
390283,,208036,BCM,107.0
356730,,208037,BC,107.0
454222,,208038,SC,107.0
218341,,208039,BC,107.0
427618,,208040,BCM,107.0
296597,,208041,SC,107.0
266863,,208042,SC,107.0
362314,,208043,BC,107.0
348506,,208044,BC,107.0
328462,,208045,BC,107.0
365976,,208046,MBC,107.0
446796,,208047,SC,107.0
305725,,208048,SCA,107.0
365355,,208049,SC,107.0
412925,,208050,BC,107.0
495095,,208051,SCA,107.0
466398,,208052,BC,107.0
294301,,208053,SC,107.0
377198,,208054,MBC,107.0
278207,,208055,MBC,107.0
456495,,208056,SC,107.0
446766,,208057,MBC,107.0
342582,,208058,SC,107.0
471146,,208059,MBC,107.0
463145,,208060,BC,107.0
322621,,208061,BC,107.0
459916,,208062,SC,107.0
271943,,208063,SC,107.0
403958,,208064,BC,107.0
356447,,208065,ST,107.0
376461,,208066,SC,107.0
472537,,208067,MBC,107.0
472605,,208068,MBC,107.0
472472,,208069,SC,107.0
451139,,208070,SC,107.0
393454,,208071,MBC,107.0
345403,,208072,BC,107.0
433984,,208073,MBC,107.0
428333,,208074,MBC,107.0
424358,,208075,BC,107.0
480653,,208076,SC,107.0
410124,,208077,SC,107.0
492168,,208078,MBC,107.0
448129,,208079,BC,107.0
500129,,208080,MBC,107.0
255026,,208081,MBC,107.0
268107,,208082,SC,107.0
379866,,208083,MBC,107.0
405567,,208084,MBC,107.0
310536,,208085,MBC,107.0
496957,,208086,SCA,107.0
318048,,208087,MBC,107.0
463057,,208088,SC,107.0
483193,,208089,BC,107.0
493022,,208090,MBC,107.0
430864,,208091,MBC,107.0
296482,,208092,MBC,107.0
427704,,208093,SC,107.0
501412,,208094,SC,107.0
391765,,208095,SC,107.0
433564,,208096,MBC,107.0
474097,,208097,MBC,107.0
428724,,208098,BC,107.0
409700,,208099,MBC,107.0
350768,,208100,MBC,107.0
226302,,208101,MBC,107.0
437858,,208102,BCM,107.0
429066,,208103,BC,107.0
452336,,208104,MBC,107.0
246957,,208105,BCM,107.0
359336,,208106,BC,107.0
289615,,208107,MBC,107.0
496029,,208108,MBC,107.0
381502,,208109,SC,107.0
449645,,208110,SC,107.0
413891,,208111,MBC,107.0
227327,,208112,BCM,107.0
465948,,208113,SC,107.0
373554,,208114,SC,107.0
484352,,208115,BC,107.0
369166,,208116,MBC,107.0
500453,,208117,SC,107.0
254498,,208118,BC,107.0
324017,,208119,SC,107.0
463080,,208120,SC,107.0
463674,,208121,MBC,107.0
456421,,208122,BC,107.0
272148,,208123,SC,107.0
452651,,208124,SC,107.0
221254,,208125,BCM,107.0
392137,,208126,MBC,107.0
448682,,208127,BC,107.0
204482,,208128,BCM,107.0
399910,,208129,SC,107.0
471891,,208130,MBC,107.0
218170,,208131,MBC,107.0
381727,,208132,MBC,107.0
460391,,208133,OC,107.0
459118,,208134,BC,107.0
391165,,208135,MBC,107.0
370832,,208136,BC,107.0
271318,,208137,MBC,107.0
485306,,208138,SCA,107.0
275288,,208139,MBC,107.0
293544,,208140,BC,107.0
258630,,208141,BC,107.0
223804,,208142,SC,107.0
336358,,208143,SC,107.0
208822,,208144,OC,107.0
337840,,208145,MBC,107.0
274196,,208146,BC,107.0
447294,,208147,MBC,107.0
311386,,208148,MBC,107.0
430221,,208149,MBC,107.0
458783,,208150,SC,107.0
348860,,208151,SC,107.0
412560,,208152,SC,107.0
371803,,208153,BC,107.0
345237,,208154,BC,107.0
391343,,208155,MBC,107.0
285862,,208156,BC,107.0
495691,,208157,MBC,107.0
293858,,208158,MBC,107.0
490039,,208159,MBC,107.0
345442,,208160,BC,107.0
444570,,208161,BCM,107.0
402515,,208162,MBC,107.0
423652,,208163,MBC,107.0
430001,,208164,BC,107.0
440875,,208165,MBC,107.0
391259,,208166,BC,107.0
420577,,208167,MBC,107.0
294022,,208168,BC,107.0
454027,,208169,BCM,107.0
238265,,208170,BC,107.0
213144,,208171,BC,107.0
463783,,208172,BC,107.0
306039,,208173,SC,107.0
241692,,208174,SC,107.0
421781,,208175,SC,107.0
400102,,208176,MBC,107.0
346871,,208177,BC,107.0
391841,,208178,MBC,107.0
377852,,208179,SC,107.0
433265,,208180,BC,107.0
414317,,208181,MBC,107.0
437717,,208182,MBC,107.0
493808,,208183,BC,107.0
446615,,208184,SCA,106.667
295506,,208185,MBC,106.5
457823,,208186,BC,106.5
358751,,208187,BC,106.5
456689,,208188,MBC,106.5
415111,,208189,MBC,106.5
229249,,208190,BC,106.5
495430,,208191,SC,106.5
359323,,208192,MBC,106.5
324404,,208193,MBC,106.5
403452,,208194,BC,106.5
411992,,208195,BC,106.5
468202,,208196,SC,106.5
278666,,208197,BC,106.5
425338,,208198,MBC,106.5
302565,,208199,BC,106.5
405203,,208200,BCM,106.5
470959,,208201,BC,106.5
306267,,208202,BC,106.5
488325,,208203,MBC,106.5
329578,,208204,MBC,106.5
276228,,208205,BC,106.5
257439,,208206,MBC,106.5
485104,,208207,SC,106.5
385149,,208208,SCA,106.5
234757,,208209,BC,106.5
247810,,208210,BC,106.5
324361,,208211,BC,106.5
338010,,208212,BC,106.5
310503,,208213,BC,106.5
220375,,208214,OC,106.5
409926,,208215,SC,106.5
370537,,208216,MBC,106.5
495383,,208217,BC,106.5
278453,,208218,MBC,106.5
247481,,208219,SCA,106.5
313361,,208220,BC,106.5
422461,,208221,MBC,106.5
391382,,208222,BC,106.5
422581,,208223,MBC,106.5
494016,,208224,MBC,106.5
320275,,208225,BC,106.5
315152,,208226,SC,106.5
461121,,208227,MBC,106.5
321633,,208228,BC,106.5
262275,,208229,BC,106.5
381100,,208230,MBC,106.5
480466,,208231,MBC,106.5
400877,,208232,BC,106.5
343964,,208233,BC,106.5
453862,,208234,MBC,106.5
401952,,208235,BC,106.5
222101,,208236,MBC,106.5
302610,,208237,BC,106.5
335417,,208238,SC,106.5
362813,,208239,MBC,106.5
473092,,208240,ST,106.5
301185,,208241,BC,106.5
257221,,208242,MBC,106.5
484149,,208243,MBC,106.5
463650,,208244,SC,106.5
355864,,208245,MBC,106.5
311735,,208246,BCM,106.5
412300,,208247,MBC,106.5
388831,,208248,BC,106.5
432887,,208249,BCM,106.5
214480,,208250,MBC,106.5
207296,,208251,BC,106.5
342557,,208252,BCM,106.5
470993,,208253,SC,106.5
402646,,208254,SC,106.5
327290,,208255,BC,106.5
241803,,208256,MBC,106.5
300526,,208257,BC,106.5
307937,,208258,MBC,106.5
452250,,208259,BC,106.5
244423,,208260,MBC,106.5
490091,,208261,BC,106.5
310135,,208262,SC,106.5
324766,,208263,SC,106.5
471314,,208264,BC,106.5
482722,,208265,SC,106.5
405507,,208266,BC,106.5
500909,,208267,BC,106.5
382318,,208268,SCA,106.5
275312,,208269,BC,106.5
347017,,208270,SC,106.5
462511,,208271,SCA,106.5
395539,,208272,SC,106.5
412901,,208273,SC,106.5
252640,,208274,BC,106.5
362069,,208275,MBC,106.5
404873,,208276,MBC,106.5
272163,,208277,SCA,106.5
401865,,208278,BC,106.5
369900,,208279,MBC,106.5
408403,,208280,SC,106.5
399694,,208281,MBC,106.5
410369,,208282,BC,106.5
391108,,208283,BC,106.5
462903,,208284,MBC,106.5
214346,,208285,OC,106.5
472687,,208286,BC,106.5
384096,,208287,SCA,106.5
234297,,208288,SC,106.5
302124,,208289,MBC,106.5
258452,,208290,SC,106.5
468652,,208291,MBC,106.5
430709,,208292,MBC,106.5
332125,,208293,MBC,106.5
342980,,208294,BC,106.5
248654,,208295,BCM,106.5
436038,,208296,MBC,106.5
275672,,208297,BC,106.5
401916,,208298,BCM,106.5
449882,,208299,SC,106.5
386711,,208300,MBC,106.5
387684,,208301,BC,106.5
439545,,208302,SCA,106.5
253207,,208303,OC,106.5
257986,,208304,BC,106.5
258072,,208305,BC,106.5
217006,,208306,BC,106.5
356993,,208307,BCM,106.5
473116,,208308,OC,106.5
462153,,208309,SC,106.5
496186,,208310,MBC,106.5
343455,,208311,SC,106.5
298130,,208312,SC,106.5
421233,,208313,SC,106.5
294505,,208314,SC,106.5
470351,,208315,MBC,106.5
426051,,208316,SC,106.5
424342,,208317,MBC,106.5
408059,,208318,BCM,106.5
399189,,208319,SC,106.5
381560,,208320,SC,106.5
481007,,208321,SC,106.5
308623,,208322,MBC,106.5
259164,,208323,MBC,106.5
473225,,208324,MBC,106.5
201536,,208325,BC,106.5
432741,,208326,BC,106.5
354723,,208327,BC,106.5
341991,,208328,BC,106.5
309199,,208329,BC,106.5
376818,,208330,MBC,106.5
254575,,208331,BC,106.5
402814,,208332,BC,106.5
281096,,208333,BC,106.5
284914,,208334,SC,106.5
418244,,208335,BC,106.5
275521,,208336,OC,106.5
304850,,208337,MBC,106.5
481862,,208338,SC,106.5
258654,,208339,MBC,106.5
392338,,208340,BCM,106.5
341822,,208341,BC,106.5
217851,,208342,OC,106.5
423110,,208343,MBC,106.5
390932,,208344,BC,106.5
219554,,208345,BC,106.5
367669,,208346,SC,106.5
463730,,208347,BC,106.5
374282,,208348,MBC,106.5
365602,,208349,BC,106.5
422408,,208350,BC,106.5
276905,,208351,MBC,106.5
207031,,208352,SC,106.5
263061,,208353,MBC,106.5
419282,,208354,BC,106.5
433186,,208355,MBC,106.5
338642,,208356,BCM,106.5
369932,,208357,BC,106.5
402899,,208358,BC,106.5
445055,,208359,SC,106.5
426225,,208360,BC,106.5
443671,,208361,BC,106.5
410673,,208362,SCA,106.5
208666,,208363,MBC,106.5
496227,,208364,MBC,106.5
380397,,208365,SC,106.5
346878,,208366,SC,106.5
351068,,208367,MBC,106.5
437325,,208368,SC,106.5
372512,,208369,BC,106.5
213183,,208370,BC,106.5
448182,,208371,SC,106.5
449899,,208372,OC,106.5
363342,,208373,BC,106.5
436640,,208374,BC,106.5
356269,,208375,MBC,106.5
501286,,208376,BC,106.5
491247,,208377,SCA,106.5
322233,,208378,MBC,106.5
481775,,208379,MBC,106.5
236404,,208380,BC,106.5
501153,,208381,BCM,106.5
354624,,208382,MBC,106.5
386578,,208383,MBC,106.5
285284,,208384,SC,106.5
234835,,208385,BC,106.5
461267,,208386,BC,106.5
421819,,208387,BC,106.5
497313,,208388,BC,106.5
296270,,208389,BC,106.5
332041,,208390,SC,106.5
295095,,208391,SC,106.5
403022,,208392,MBC,106.5
430040,,208393,SC,106.5
322711,,208394,SC,106.5
424869,,208395,BC,106.5
469494,,208396,BC,106.5
280769,,208397,BC,106.5
409153,,208398,MBC,106.5
248288,,208399,OC,106.5
232816,,208400,SC,106.5
424457,,208401,SC,106.5
407405,,208402,BCM,106.5
402432,,208403,BCM,106.5
381330,,208404,BC,106.5
311310,,208405,BCM,106.5
342912,,208406,SC,106.5
232027,,208407,BC,106.5
243809,,208408,BCM,106.5
437565,,208409,BC,106.5
418081,,208410,OC,106.5
316530,,208411,SC,106.5
252571,,208412,MBC,106.5
357046,,208413,SC,106.5
492016,,208414,MBC,106.5
248643,,208415,BC,106.5
320750,,208416,BC,106.5
484502,,208417,BC,106.5
302602,,208418,SC,106.5
321709,,208419,MBC,106.5
443790,,208420,MBC,106.5
201979,,208421,ST,106.5
377645,,208422,SC,106.5
225148,,208423,MBC,106.5
400382,,208424,MBC,106.5
360900,,208425,MBC,106.5
438022,,208426,SCA,106.5
438336,,208427,BC,106.5
325305,,208428,SC,106.5
417187,,208429,SC,106.5
430597,,208430,SC,106.5
488413,,208431,BCM,106.5
425824,,208432,BC,106.5
410819,,208433,MBC,106.5
489378,,208434,BC,106.5
480810,,208435,MBC,106.5
227892,,208436,BCM,106.5
312578,,208437,MBC,106.5
452814,,208438,BC,106.5
369275,,208439,MBC,106.5
448307,,208440,SC,106.5
234833,,208441,BC,106.5
432957,,208442,MBC,106.5
439821,,208443,SC,106.5
384639,,208444,SC,106.5
404153,,208445,MBC,106.5
343808,,208446,SC,106.5
425554,,208447,SC,106.5
485595,,208448,SC,106.5
363164,,208449,SC,106.5
273326,,208450,BC,106.5
292952,,208451,BC,106.5
361074,,208452,MBC,106.5
365405,,208453,SCA,106.5
372990,,208454,SC,106.5
466332,,208455,OC,106.5
342431,,208456,BC,106.5
205760,,208457,SC,106.5
376831,,208458,SC,106.5
442675,,208459,MBC,106.5
456311,,208460,BC,106.5
339069,,208461,SC,106.5
431380,,208462,SC,106.5
275319,,208463,BC,106.5
330916,,208464,OC,106.5
251428,,208465,BC,106.5
212487,,208466,SC,106.5
500808,,208467,SC,106.5
284980,,208468,BC,106.5
278721,,208469,BCM,106.5
275939,,208470,BC,106.5
499808,,208471,BC,106.5
356567,,208472,BCM,106.5
321021,,208473,BC,106.5
476830,,208474,SC,106.5
218235,,208475,SC,106.5
283155,,208476,MBC,106.5
500190,,208477,BC,106.5
223742,,208478,BC,106.5
436273,,208479,MBC,106.5
444708,,208480,SC,106.5
241648,,208481,MBC,106.5
372019,,208482,BCM,106.5
470289,,208483,BC,106.5
471065,,208484,MBC,106.5
447020,,208485,MBC,106.5
483057,,208486,BC,106.5
402057,,208487,SC,106.5
476118,,208488,SC,106.5
415518,,208489,SC,106.5
395384,,208490,ST,106.5
472917,,208491,BC,106.5
455623,,208492,SC,106.5
464977,,208493,BC,106.5
234293,,208494,BC,106.5
325555,,208495,MBC,106.5
379030,,208496,SC,106.5
491512,,208497,MBC,106.5
487553,,208498,BC,106.5
202725,,208499,BC,106.5
312023,,208500,BC,106.5
201395,,208501,SC,106.5
412956,,208502,SC,106.5
404930,,208503,SC,106.5
333779,,208504,BC,106.5
431973,,208505,SC,106.5
441479,,208506,MBC,106.5
357788,,208507,BC,106.5
399328,,208508,BC,106.5
320818,,208509,MBC,106.5
488680,,208510,MBC,106.5
338836,,208511,BC,106.5
471901,,208512,OC,106.5
239417,,208513,MBC,106.5
486154,,208514,MBC,106.5
441261,,208515,MBC,106.5
455295,,208516,MBC,106.5
387673,,208517,SCA,106.5
277067,,208518,OC,106.5
454672,,208519,SCA,106.5
433722,,208520,BC,106.5
488380,,208521,SC,106.5
351556,,208522,MBC,106.5
425696,,208523,BC,106.5
475423,,208524,BC,106.5
486869,,208525,BC,106.5
430754,,208526,BC,106.5
409460,,208527,MBC,106.5
231573,,208528,SC,106.5
299428,,208529,SCA,106.5
390681,,208530,SC,106.5
361337,,208531,SC,106.5
250467,,208532,BC,106.5
409233,,208533,MBC,106.5
404518,,208534,MBC,106.5
436396,,208535,MBC,106.5
439146,,208536,MBC,106.5
457164,,208537,MBC,106.5
478698,,208538,MBC,106.5
491560,,208539,SC,106.5
349219,,208540,BC,106.5
332113,,208541,BC,106.5
388088,,208542,BC,106.5
425184,,208543,MBC,106.5
490984,,208544,BC,106.5
394166,,208545,MBC,106.5
332623,,208546,BC,106.5
477513,,208547,BCM,106.5
421208,,208548,OC,106.5
240939,,208549,BC,106.5
411235,,208550,MBC,106.5
453403,,208551,MBC,106.5
482856,,208552,BCM,106.5
233889,,208553,BC,106.5
490972,,208554,BC,106.5
405281,,208555,BC,106.5
434836,,208556,SC,106.5
487619,,208557,BC,106.5
426043,,208558,BC,106.5
266028,,208559,SC,106.5
202738,,208560,BC,106.5
377024,,208561,SCA,106.5
356764,,208562,MBC,106.5
455327,,208563,OC,106.5
302324,,208564,SC,106.5
322957,,208565,MBC,106.5
437557,,208566,BC,106.5
459848,,208567,BCM,106.5
495151,,208568,SC,106.5
473697,,208569,SC,106.5
238668,,208570,MBC,106.5
304931,,208571,SC,106.5
468465,,208572,MBC,106.5
456391,,208573,MBC,106.5
283356,,208574,SCA,106.5
434532,,208575,BCM,106.5
451990,,208576,BC,106.5
345374,,208577,BC,106.5
486133,,208578,BC,106.5
455184,,208579,SCA,106.5
428390,,208580,SC,106.5
499360,,208581,OC,106.5
373776,,208582,BCM,106.5
403307,,208583,BC,106.5
353465,,208584,MBC,106.5
207777,,208585,BCM,106.5
351378,,208586,MBC,106.5
479947,,208587,MBC,106.5
328928,,208588,MBC,106.5
352825,,208589,OC,106.5
356309,,208590,MBC,106.5
379623,,208591,MBC,106.5
318684,,208592,BC,106.5
223285,,208593,MBC,106.5
489384,,208594,BC,106.5
361355,,208595,BCM,106.5
222989,,208596,SC,106.5
369293,,208597,SC,106.5
267019,,208598,BC,106.5
345152,,208599,BC,106.5
303352,,208600,BC,106.5
499154,,208601,MBC,106.5
475927,,208602,SC,106.5
385584,,208603,MBC,106.5
368833,,208604,BCM,106.5
450997,,208605,BC,106.5
350709,,208606,SC,106.5
252848,,208607,SC,106.5
421302,,208608,BC,106.5
414669,,208609,SC,106.5
495492,,208610,SCA,106.5
299582,,208611,BC,106.5
445297,,208612,BC,106.5
325265,,208613,BC,106.5
333866,,208614,MBC,106.5
366880,,208615,SC,106.5
481066,,208616,BC,106.5
455609,,208617,ST,106.5
341646,,208618,MBC,106.5
369399,,208619,BC,106.5
485273,,208620,BCM,106.5
303063,,208621,BCM,106.5
485877,,208622,MBC,106.5
358737,,208623,MBC,106.5
252582,,208624,SC,106.5
475784,,208625,MBC,106.5
393323,,208626,SC,106.5
438630,,208627,BC,106.5
432002,,208628,MBC,106.5
350741,,208629,MBC,106.5
264681,,208630,BC,106.5
401461,,208631,SC,106.5
301888,,208632,BCM,106.5
495293,,208633,MBC,106.5
466490,,208634,SC,106.5
445939,,208635,BC,106.5
481507,,208636,MBC,106.5
303722,,208637,SC,106.5
294617,,208638,BC,106.5
410008,,208639,BC,106.5
383427,,208640,SC,106.5
370417,,208641,MBC,106.5
480199,,208642,BC,106.5
453864,,208643,SCA,106.5
273238,,208644,SC,106.5
476733,,208645,SC,106.5
406144,,208646,BC,106.5
223507,,208647,BC,106.5
496860,,208648,SC,106.5
448926,,208649,MBC,106.5
263254,,208650,MBC,106.5
407149,,208651,BC,106.5
203369,,208652,SC,106.5
480267,,208653,SC,106.5
398802,,208654,BC,106.5
247355,,208655,SC,106.5
301055,,208656,MBC,106.5
481661,,208657,BCM,106.5
200875,,208658,MBC,106.5
463093,,208659,SC,106.5
343411,,208660,BC,106.5
237256,,208661,ST,106.5
361255,,208662,SCA,106.5
445766,,208663,BC,106.5
427548,,208664,SC,106.5
340738,,208665,BC,106.5
326449,,208666,SC,106.5
207411,,208667,BC,106.5
457433,,208668,MBC,106.5
478222,,208669,MBC,106.5
483810,,208670,BC,106.5
294962,,208671,BC,106.5
303026,,208672,MBC,106.5
484241,,208673,SC,106.5
458000,,208674,BC,106.5
400728,,208675,MBC,106.5
276230,,208676,MBC,106.5
402447,,208677,OC,106.5
306098,,208678,MBC,106.5
433097,,208679,BC,106.5
365415,,208680,BC,106.5
319028,,208681,SC,106.5
387751,,208682,SCA,106.5
428180,,208683,SCA,106.5
399339,,208684,MBC,106.5
467672,,208685,MBC,106.5
407506,,208686,MBC,106.5
449725,,208687,BC,106.5
321055,,208688,SC,106.5
302943,,208689,BCM,106.5
424192,,208690,SC,106.5
337486,,208691,BC,106.5
421850,,208692,BC,106.5
379797,,208693,SC,106.5
458933,,208694,MBC,106.5
437637,,208695,SCA,106.5
408272,,208696,SCA,106.5
324177,,208697,SC,106.5
279705,,208698,BC,106.5
286237,,208699,BCM,106.5
317301,,208700,SC,106.5
417340,,208701,MBC,106.5
377185,,208702,BC,106.5
494283,,208703,MBC,106.5
413882,,208704,MBC,106.5
331882,,208705,MBC,106.5
297641,,208706,SC,106.5
433125,,208707,BC,106.5
496836,,208708,MBC,106.5
270621,,208709,MBC,106.5
498059,,208710,BC,106.5
274760,,208711,BC,106.5
323134,,208712,BC,106.5
338101,,208713,SCA,106.5
217765,,208714,BC,106.5
475298,,208715,BC,106.5
228485,,208716,MBC,106.5
486043,,208717,SC,106.5
325099,,208718,BC,106.5
229213,,208719,BC,106.5
402376,,208720,SC,106.5
295432,,208721,BC,106.5
276197,,208722,MBC,106.5
432081,,208723,MBC,106.5
246732,,208724,MBC,106.5
214662,,208725,BC,106.5
498118,,208726,MBC,106.5
244781,,208727,BC,106.5
426311,,208728,BCM,106.5
386775,,208729,MBC,106.5
488989,,208730,SC,106.5
310950,,208731,BC,106.5
287413,,208732,SC,106.5
483957,,208733,MBC,106.5
210971,,208734,BCM,106.5
339790,,208735,MBC,106.5
499048,,208736,BC,106.5
482699,,208737,MBC,106.5
414618,,208738,BCM,106.5
241787,,208739,BC,106.5
413911,,208740,SCA,106.5
484008,,208741,SCA,106.5
256794,,208742,SC,106.5
208942,,208743,BC,106.5
458129,,208744,MBC,106.5
269166,,208745,MBC,106.5
300080,,208746,BC,106.5
392058,,208747,SC,106.5
391819,,208748,MBC,106.5
476145,,208749,BC,106.5
223701,,208750,MBC,106.5
360368,,208751,ST,106.5
232412,,208752,SC,106.5
425313,,208753,BC,106.5
247467,,208754,BC,106.5
245671,,208755,BC,106.5
310943,,208756,MBC,106.5
213841,,208757,BC,106.5
388729,,208758,BC,106.5
307551,,208759,SC,106.5
468101,,208760,SC,106.5
443992,,208761,BC,106.5
337431,,208762,BC,106.5
474617,,208763,BC,106.5
345421,,208764,MBC,106.5
240847,,208765,BCM,106.5
410253,,208766,BC,106.5
270676,,208767,OC,106.5
250171,,208768,SC,106.5
276753,,208769,SCA,106.5
221742,,208770,BC,106.5
386540,,208771,BC,106.5
447511,,208772,BC,106.5
490769,,208773,BC,106.5
468830,,208774,BC,106.5
324910,,208775,BC,106.5
491441,,208776,MBC,106.5
404129,,208777,BC,106.5
385587,,208778,MBC,106.5
349912,,208779,SC,106.5
302638,,208780,BC,106.5
293503,,208781,SC,106.5
366814,,208782,MBC,106.5
423572,,208783,BC,106.5
494322,,208784,MBC,106.5
478664,,208785,BC,106.5
328770,,208786,BC,106.5
269187,,208787,MBC,106.5
269983,,208788,BC,106.5
343044,,208789,BC,106.5
429317,,208790,SC,106.5
494783,,208791,MBC,106.5
231230,,208792,MBC,106.5
357204,,208793,BC,106.5
484888,,208794,BC,106.5
318794,,208795,BC,106.5
472882,,208796,BC,106.5
435651,,208797,SC,106.5
495505,,208798,MBC,106.5
495946,,208799,SC,106.5
228055,,208800,BC,106.5
386517,,208801,SCA,106.5
224333,,208802,MBC,106.5
392114,,208803,BC,106.5
357656,,208804,BC,106.5
373408,,208805,MBC,106.5
411659,,208806,ST,106.5
394091,,208807,BC,106.5
368623,,208808,SC,106.5
315385,,208809,BCM,106.5
393804,,208810,SC,106.5
415931,,208811,SC,106.5
351563,,208812,SCA,106.5
370263,,208813,SC,106.5
274556,,208814,BC,106.5
392454,,208815,SC,106.5
477344,,208816,MBC,106.5
495092,,208817,MBC,106.5
340553,,208818,MBC,106.5
497766,,208819,BC,106.5
347069,,208820,MBC,106.5
310636,,208821,MBC,106.5
460917,,208822,BC,106.5
259487,,208823,SC,106.5
291911,,208824,MBC,106.5
362791,,208825,SC,106.5
310003,,208826,MBC,106.5
401824,,208827,BC,106.5
489604,,208828,MBC,106.5
212279,,208829,BC,106.5
394711,,208830,SC,106.5
448327,,208831,BC,106.5
433241,,208832,MBC,106.5
373645,,208833,MBC,106.5
242211,,208834,MBC,106.5
331886,,208835,SC,106.5
393933,,208836,SCA,106.5
282912,,208837,MBC,106.5
463753,,208838,SC,106.5
428812,,208839,BC,106.5
447219,,208840,ST,106.5
335629,,208841,SCA,106.5
404148,,208842,SC,106.5
484212,,208843,SC,106.5
460421,,208844,MBC,106.5
441946,,208845,BCM,106.5
480696,,208846,BC,106.5
391529,,208847,MBC,106.5
464096,,208848,MBC,106.5
343783,,208849,BC,106.5
303906,,208850,MBC,106.5
451669,,208851,SC,106.5
473570,,208852,BC,106.5
258680,,208853,SC,106.5
318690,,208854,MBC,106.5
494946,,208855,BC,106.5
201799,,208856,SC,106.5
317652,,208857,MBC,106.5
219782,,208858,BC,106.5
352783,,208859,BCM,106.5
375124,,208860,MBC,106.5
329033,,208861,BC,106.5
457907,,208862,MBC,106.5
371245,,208863,SC,106.5
492415,,208864,MBC,106.5
295626,,208865,BC,106.5
500885,,208866,MBC,106.5
297213,,208867,BC,106.5
398579,,208868,BC,106.5
411069,,208869,MBC,106.5
389018,,208870,MBC,106.5
365586,,208871,SC,106.5
232001,,208872,BC,106.5
439660,,208873,MBC,106.5
432697,,208874,BC,106.5
499552,,208875,BC,106.5
427707,,208876,MBC,106.5
345371,,208877,BCM,106.5
449839,,208878,BC,106.5
454592,,208879,MBC,106.5
314865,,208880,MBC,106.5
342748,,208881,OC,106.5
403401,,208882,SC,106.5
213737,,208883,BC,106.5
421406,,208884,SC,106.5
437615,,208885,BC,106.5
435147,,208886,SC,106.5
319794,,208887,SC,106.5
396059,,208888,BC,106.5
299416,,208889,MBC,106.5
