college_code,college_name,branch_code,branch_name,OC,BC,BCM,MBC,SC,SCA,ST,TOTAL
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,27,23,3,18,13,1,1,86
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",CS,COMPUTER SCIENCE AND ENGINEERING,31,26,4,19,15,4,1,100
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,12,11,1,8,7,1,1,41
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",IT,INFORMATION TECHNOLOGY,16,13,1,11,7,2,0,50
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),16,15,2,10,8,2,1,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,BT,BIO TECHNOLOGY,16,15,2,11,8,2,0,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CE,CIVIL ENGINEERING,17,15,1,10,9,2,0,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),18,13,2,11,9,1,0,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CK,CIVIL ENGINEERING (ENVIRONMENTAL ENGINEERING),17,15,1,11,9,1,0,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CS,COMPUTER SCIENCE AND ENGINEERING,18,14,2,11,7,2,1,55
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,2,10,8,2,1,55
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,18,15,2,10,9,1,0,55
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,EF,ELECTRICAL AND COMPUTER ENGINEERING,16,15,2,10,8,1,1,53
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,EV,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),17,14,2,12,8,1,1,55
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,IT,INFORMATION TECHNOLOGY,16,15,2,11,8,2,0,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,MB,MECHANICAL ENGINEERING (AUTOMOBILE),17,15,2,11,8,2,0,55
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,ME,MECHANICAL ENGINEERING,17,13,2,11,8,2,1,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,MJ,MECHANICAL AND SMART MANUFACTURING,17,15,2,11,8,2,0,55
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,PC,PETRO CHEMICAL TECHNOLOGY,16,15,2,11,8,2,0,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,PH,PHARMACEUTICAL TECHNOLOGY,17,14,2,11,7,2,1,54
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,XC,CIVIL ENGINEERING (TAMIL MEDIUM),18,14,2,11,8,1,1,55
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),16,14,2,12,9,1,1,55
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,CE,CIVIL ENGINEERING,9,7,1,5,4,1,0,27
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,CS,COMPUTER SCIENCE AND ENGINEERING,17,14,2,12,8,1,1,55
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,2,11,8,1,1,54
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,2,11,9,2,0,55
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,ME,MECHANICAL ENGINEERING,9,7,1,5,4,1,0,27
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,XC,CIVIL ENGINEERING (TAMIL MEDIUM),8,6,1,6,4,1,1,27
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),9,8,0,5,4,1,0,27
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,9,6,1,5,5,0,1,27
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,CE,CIVIL ENGINEERING,8,8,1,5,3,1,1,27
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,CS,COMPUTER SCIENCE AND ENGINEERING,25,22,3,16,13,2,1,82
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,1,12,9,2,0,55
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,8,1,6,3,1,0,28
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,EX,ELECTRONICS AND COMPUTER ENGINEERING,8,8,1,5,4,1,0,27
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,ME,MECHANICAL ENGINEERING,9,7,1,5,4,1,0,27
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,XC,CIVIL ENGINEERING (TAMIL MEDIUM),8,6,1,5,5,1,0,26
3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),9,7,1,5,4,1,1,28
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),16,15,2,12,8,2,0,55
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,CE,CIVIL ENGINEERING,9,7,1,6,3,1,0,27
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,CS,COMPUTER SCIENCE AND ENGINEERING,18,14,1,11,9,2,0,55
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,14,3,10,8,2,1,54
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,14,2,11,9,1,0,54
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,ME,MECHANICAL ENGINEERING,8,8,1,5,3,1,1,27
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,XC,CIVIL ENGINEERING (TAMIL MEDIUM),8,7,1,5,5,0,1,27
3019,University College of Engineering Panruti Chennai- Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),8,7,1,6,4,1,0,27
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),8,7,1,6,4,0,1,27
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,CE,CIVIL ENGINEERING,9,8,1,5,4,0,0,27
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,CS,COMPUTER SCIENCE AND ENGINEERING,17,14,1,11,9,2,0,54
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,2,11,8,2,0,55
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,8,1,5,3,1,1,27
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,ME,MECHANICAL ENGINEERING,10,7,1,6,4,0,0,28
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,XC,CIVIL ENGINEERING (TAMIL MEDIUM),8,7,1,6,4,1,0,27
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),8,7,1,5,5,1,0,27
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore- 607109.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,13,10,1,9,5,2,0,40
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore- 607109.",CE,CIVIL ENGINEERING,6,7,1,4,4,0,0,22
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore- 607109.",CS,COMPUTER SCIENCE AND ENGINEERING,11,11,1,9,6,2,0,40
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore- 607109.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,15,12,1,9,7,1,1,46
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore- 607109.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,15,13,2,10,8,1,1,50
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore- 607109.",IT,INFORMATION TECHNOLOGY,16,12,2,8,6,2,0,46
3410,"Krishnasamy College of Engineering and Technology, Nellikuppam Main Road, S.Kumarapuram, Cuddalore- 607109.",ME,MECHANICAL ENGINEERING,16,13,2,10,8,0,1,50
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11,9,1,8,5,1,0,35
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",BM,BIO MEDICAL ENGINEERING,7,6,1,4,4,1,0,23
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",CE,CIVIL ENGINEERING,8,5,1,3,3,1,1,22
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",CS,COMPUTER SCIENCE AND ENGINEERING,11,9,2,7,5,2,0,36
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10,9,2,7,5,1,1,35
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,14,13,1,8,7,1,0,44
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",IT,INFORMATION TECHNOLOGY,5,5,0,3,3,1,0,17
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",ME,MECHANICAL ENGINEERING,13,12,1,10,7,0,0,43
3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",RM,ROBOTICS AND AUTOMATION,7,6,1,5,3,0,1,23
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH - 45, Perambalur-621113.",AG,AGRICULTURAL ENGINEERING,18,14,2,11,8,1,1,55
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH - 45, Perambalur-621113.",BM,BIO MEDICAL ENGINEERING,15,14,2,10,9,1,0,51
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH - 45, Perambalur-621113.",CS,COMPUTER SCIENCE AND ENGINEERING,22,20,2,15,12,2,0,73
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH - 45, Perambalur-621113.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,11,8,2,0,54
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH - 45, Perambalur-621113.",ME,MECHANICAL ENGINEERING,8,7,1,5,4,1,1,27
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH - 45, Perambalur-621113.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),9,7,1,5,3,1,1,27
3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,14,1,11,9,2,1,55
3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),8,7,1,6,4,1,0,27
3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",BM,BIO MEDICAL ENGINEERING,17,15,2,11,8,2,0,55
3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",CS,COMPUTER SCIENCE AND ENGINEERING,26,21,3,16,12,2,1,81
3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,8,7,1,6,3,1,1,27
3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,8,1,5,4,1,0,27
3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",ME,MECHANICAL ENGINEERING,17,15,2,11,9,1,0,55
3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,16,14,1,12,8,1,1,53
3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",CS,COMPUTER SCIENCE AND ENGINEERING,17,13,2,10,8,2,0,52
3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,9,7,1,6,3,1,0,27
3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,7,1,5,5,1,0,28
3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",IT,INFORMATION TECHNOLOGY,8,8,1,6,3,1,0,27
3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",ME,MECHANICAL ENGINEERING,8,7,1,5,5,1,0,27
3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),7,7,1,4,4,1,1,25
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,CE,CIVIL ENGINEERING,17,15,2,10,8,2,1,55
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,CS,COMPUTER SCIENCE AND ENGINEERING,17,13,2,11,9,1,1,54
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,2,10,8,1,1,54
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,14,2,11,8,2,1,55
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,ME,MECHANICAL ENGINEERING,17,15,2,11,8,1,0,54
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,RM,ROBOTICS AND AUTOMATION,17,15,2,11,8,2,0,55
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CE,CIVIL ENGINEERING,16,15,2,11,9,2,0,55
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CS,COMPUTER SCIENCE AND ENGINEERING,17,15,2,11,9,0,1,55
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,1,11,8,2,0,53
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,2,11,8,2,0,54
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,ME,MECHANICAL ENGINEERING,18,14,2,11,7,2,1,55
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,MZ,MECHATRONICS ENGINEERING,17,14,2,11,8,2,1,55
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District-621704.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,16,15,2,10,7,2,1,53
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District-621704.",BM,BIO MEDICAL ENGINEERING,17,14,2,11,8,2,0,54
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District-621704.",CS,COMPUTER SCIENCE AND ENGINEERING,18,14,2,11,8,1,1,55
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District-621704.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,11,9,1,1,55
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District-621704.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,1,12,9,2,0,55
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District-621704.",ME,MECHANICAL ENGINEERING,17,15,2,11,8,2,0,55
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,14,2,11,8,2,0,54
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",BM,BIO MEDICAL ENGINEERING,16,14,2,11,9,1,1,54
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",CS,COMPUTER SCIENCE AND ENGINEERING,34,29,4,22,16,3,1,109
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,2,11,7,2,1,55
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,18,15,2,10,8,2,0,55
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",IT,INFORMATION TECHNOLOGY,17,14,1,11,8,2,1,54
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",ME,MECHANICAL ENGINEERING,16,15,2,11,8,1,1,54
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,23,18,3,13,10,2,1,70
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),10,9,1,7,6,1,1,35
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",CE,CIVIL ENGINEERING,11,9,1,7,6,2,0,36
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",CS,COMPUTER SCIENCE AND ENGINEERING,32,28,4,22,16,3,1,106
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,22,19,3,14,10,2,1,71
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,10,1,8,5,1,0,36
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",IT,INFORMATION TECHNOLOGY,11,10,1,7,5,1,0,35
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",ME,MECHANICAL ENGINEERING,11,10,1,7,6,1,0,36
3760,"Sir Issac Newton College of Engineering and Technology (Autonomous), Andhanapeetai Post, Pappakoil, Nagapattinam-611102.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,15,12,1,9,6,1,1,45
