college_code,branch_code,year,opening_rank,closing_rank,seats_filled,community
2346,ME,2024,193189,193189,1,OC
2347,AD,2024,142585,195003,9,BC
2347,AD,2024,104774,104774,1,BC
2347,AD,2024,120183,166127,8,MBC
2347,AD,2024,29677,102768,11,OC
2347,AD,2024,129746,147885,2,SC
2347,AG,2024,176177,176177,1,BC
2347,AG,2024,173688,183848,8,MBC
2347,AG,2024,38449,171755,12,OC
2347,CS,2024,158212,197071,14,BC
2347,CS,2024,150426,160160,2,BC
2347,CS,2024,136570,169015,16,MBC
2347,CS,2024,35528,136531,23,OC
2347,CS,2024,144389,144389,1,SC
2347,EC,2024,159035,189446,6,BC
2347,EC,2024,177124,181544,2,BC
2347,EC,2024,163098,180932,10,MBC
2347,EC,2024,67256,154098,15,OC
2347,EE,2024,132799,194408,6,BC
2347,EE,2024,158746,158746,1,BC
2347,EE,2024,147862,167313,7,MBC
2347,EE,2024,29517,130102,12,OC
2347,EE,2024,184929,184929,1,SC
2347,IT,2024,151848,193276,9,BC
2347,IT,2024,159021,159021,1,BC
2347,IT,2024,155780,178571,7,MBC
2347,IT,2024,31140,147951,11,OC
2347,ME,2024,166495,196332,8,BC
2347,ME,2024,167793,180983,6,MBC
2347,ME,2024,50255,162404,11,OC
2347,ME,2024,195576,197159,2,SC
2349,AD,2024,149584,191540,7,BC
2349,AD,2024,131797,131797,1,BC
2349,AD,2024,141138,162598,3,MBC
2349,AD,2024,26930,127120,13,OC
2349,AD,2024,131427,190909,6,SC
2349,AM,2024,136187,182255,8,OC
2349,BM,2024,105944,191108,12,OC
2349,CS,2024,160853,160853,1,BC
2349,CS,2024,161100,179328,3,MBC
2349,CS,2024,83848,152940,12,OC
2349,CS,2024,189059,192460,2,SC
2349,EC,2024,146180,177526,3,BC
2349,EC,2024,146475,146475,1,BC
2349,EC,2024,167505,167505,1,MBC
2349,EC,2024,32373,141939,8,OC
2349,FD,2024,191731,191731,1,BC
2349,FD,2024,197502,197502,1,BC
2349,FD,2024,195694,195694,1,MBC
2349,FD,2024,15949,189897,9,OC
2349,RM,2024,188210,188210,1,BC
2349,RM,2024,194972,194972,1,MBC
2349,RM,2024,126106,178111,12,OC
2349,SC,2024,188061,188061,1,BC
2349,SC,2024,194109,195913,2,BC
2349,SC,2024,193060,194032,2,MBC
2349,SC,2024,87007,182411,10,OC
2350,CE,2024,2217,2217,1,OC
2350,CS,2024,66515,197322,3,OC
2354,AD,2024,162479,184740,5,BC
2354,AD,2024,164168,165881,2,MBC
2354,AD,2024,57607,162234,13,OC
2354,AD,2024,163694,189745,2,SCA
2354,CE,2024,162936,192705,6,OC
2354,CS,2024,158598,184916,4,BC
2354,CS,2024,160109,171598,3,MBC
2354,CS,2024,70854,150772,13,OC
2354,CS,2024,166639,173873,3,SC
2354,CS,2024,169797,169797,1,SCA
2354,EC,2024,174451,182233,2,MBC
2354,EC,2024,70973,171741,13,OC
2354,EC,2024,191068,191068,1,SC
2354,EE,2024,187606,187606,1,MBC
2354,EE,2024,78511,181981,6,OC
2354,ME,2024,195310,196511,3,BC
2354,ME,2024,197250,197250,1,MBC
2354,ME,2024,127686,194545,14,OC
2356,AD,2024,183072,183072,1,OC
2356,CS,2024,168113,168113,1,OC
2356,ME,2024,159460,159460,1,OC
2357,AD,2024,34586,104868,47,BC
2357,AD,2024,99965,149886,5,BC
2357,AD,2024,65408,128485,35,MBC
2357,AD,2024,19813,78255,54,OC
2357,AD,2024,81627,170689,26,SC
2357,AD,2024,132288,156414,5,SCA
2357,AD,2024,181269,181269,1,ST
2357,AG,2024,125820,150762,5,BC
2357,AG,2024,134825,161797,4,MBC
2357,AG,2024,19927,118667,6,OC
2357,AG,2024,133825,134707,2,SC
2357,AG,2024,132093,132093,1,SCA
2357,AM,2024,79845,105767,13,BC
2357,AM,2024,139207,161202,2,BC
2357,AM,2024,69919,120298,9,MBC
2357,AM,2024,33966,84734,15,OC
2357,AM,2024,155964,174045,7,SC
2357,AM,2024,175680,182356,2,SCA
2357,AM,2024,103008,103008,1,ST
2357,CS,2024,67029,96413,46,BC
2357,CS,2024,66433,102478,7,BC
2357,CS,2024,59973,121184,35,MBC
2357,CS,2024,3917,64953,52,OC
2357,CS,2024,63651,182269,27,SC
2357,CS,2024,116944,138094,4,SCA
2357,CS,2024,105821,145637,2,ST
2357,EC,2024,53535,103939,24,BC
2357,EC,2024,86066,169542,4,BC
2357,EC,2024,90723,125751,18,MBC
2357,EC,2024,15054,77460,28,OC
2357,EC,2024,54763,182322,13,SC
2357,EC,2024,86205,171112,3,SCA
2357,EC,2024,159565,159565,1,ST
2357,EE,2024,97533,111235,5,BC
2357,EE,2024,107771,107771,1,BC
2357,EE,2024,124579,131054,4,MBC
2357,EE,2024,78109,102694,5,OC
2357,EE,2024,149401,161598,2,SC
2357,EE,2024,182466,182466,1,SCA
2357,IT,2024,81600,104212,11,BC
2357,IT,2024,103359,103359,1,BC
2357,IT,2024,28542,106952,8,MBC
2357,IT,2024,51041,80047,13,OC
2357,IT,2024,113901,187844,7,SC
2357,IT,2024,107566,107566,1,SCA
2357,ME,2024,124702,137311,6,BC
2357,ME,2024,129594,129594,1,BC
2357,ME,2024,125372,163396,5,MBC
2357,ME,2024,26447,120291,8,OC
2357,ME,2024,120574,190410,4,SC
2357,ME,2024,195330,195330,1,SCA
2360,AD,2024,97750,167971,17,BC
2360,AD,2024,147061,194555,3,BC
2360,AD,2024,124131,172571,12,MBC
2360,AD,2024,23255,100301,20,OC
2360,AD,2024,159088,182813,10,SC
2360,AD,2024,119441,149524,2,SCA
2360,AD,2024,196871,196871,1,ST
2360,AG,2024,193019,193019,1,BC
2360,AG,2024,184358,197110,2,MBC
2360,AG,2024,96866,183775,6,OC
2360,AG,2024,188032,191131,4,SC
2360,CS,2024,97033,155027,11,BC
2360,CS,2024,168694,177315,2,BC
2360,CS,2024,106800,187627,10,MBC
2360,CS,2024,34726,104578,14,OC
2360,CS,2024,119753,138093,6,SC
2360,CS,2024,114551,114551,1,SCA
2360,EC,2024,137100,182019,11,BC
2360,EC,2024,143780,182030,8,MBC
2360,EC,2024,61084,136528,14,OC
2360,EC,2024,146686,183742,6,SC
2360,EC,2024,194980,194980,1,ST
2360,IT,2024,120492,166461,6,BC
2360,IT,2024,121338,184088,5,MBC
2360,IT,2024,77944,118790,6,OC
2360,IT,2024,140816,181156,4,SC
2360,IT,2024,178741,178741,1,SCA
2360,ME,2024,185549,192390,4,BC
2360,ME,2024,194565,196741,3,MBC
2360,ME,2024,141735,183699,7,OC
2360,ME,2024,197553,197553,1,SC
2360,ME,2024,184060,184060,1,SCA
2360,MZ,2024,176812,191305,6,BC
2360,MZ,2024,189384,195654,5,MBC
2360,MZ,2024,77484,176127,8,OC
2360,MZ,2024,178335,196294,3,SC
2367,AD,2024,153573,192781,9,BC
2367,AD,2024,150604,150907,2,MBC
2367,AD,2024,63604,145989,11,OC
2367,AD,2024,172879,189516,2,SC
2367,AD,2024,146000,146000,1,SCA
2367,AM,2024,115947,189746,6,OC
2367,CB,2024,115843,189838,8,OC
2367,CE,2024,174221,191525,3,OC
2367,CS,2024,188512,188512,1,BC
2367,CS,2024,186797,191533,3,MBC
2367,CS,2024,54713,185611,24,OC
2367,CS,2024,194196,194196,1,SC
2367,EC,2024,182888,184391,2,BC
2367,EC,2024,184539,184539,1,MBC
2367,EC,2024,107344,170615,8,OC
2367,EC,2024,177727,177727,1,SCA
2367,IT,2024,184860,192698,4,BC
2367,IT,2024,185824,185824,1,BC
2367,IT,2024,189718,194498,2,MBC
2367,IT,2024,38359,174798,14,OC
2367,IT,2024,179966,179966,1,SC
2367,ME,2024,109147,193483,7,OC
2367,SC,2024,36525,194775,10,OC
2368,CE,2024,136785,136785,1,OC
2369,CE,2024,80512,146773,15,BC
2369,CE,2024,136205,175655,2,BC
2369,CE,2024,50319,102667,10,MBC
2369,CE,2024,42884,78345,16,OC
2369,CE,2024,84527,123191,9,SC
2369,CE,2024,145288,182844,2,SCA
2369,CS,2024,27780,40216,14,BC
2369,CS,2024,36463,58744,2,BC
2369,CS,2024,20660,36803,12,MBC
2369,CS,2024,1959,25086,16,OC
2369,CS,2024,38708,73176,8,SC
2369,CS,2024,86171,86171,1,SCA
2369,EC,2024,34367,45273,13,BC
2369,EC,2024,41990,69934,2,BC
2369,EC,2024,37709,45939,10,MBC
2369,EC,2024,15717,34153,18,OC
2369,EC,2024,49685,94276,8,SC
2369,EC,2024,55520,115733,2,SCA
2369,EE,2024,52760,73079,14,BC
2369,EE,2024,84110,84110,1,BC
2369,EE,2024,54507,74279,11,MBC
2369,EE,2024,38574,52710,17,OC
2369,EE,2024,33399,113392,8,SC
2369,EE,2024,34721,103987,2,SCA
2369,EE,2024,121021,121021,1,ST
2369,ME,2024,62236,112314,15,BC
2369,ME,2024,162818,165055,2,BC
2369,ME,2024,83123,102015,11,MBC
2369,ME,2024,36414,81374,16,OC
2369,ME,2024,92527,143614,8,SC
2369,ME,2024,100932,100932,1,SCA
2369,ME,2024,139365,139365,1,ST
2377,AD,2024,2615,3838,10,BC
2377,AD,2024,2649,2649,1,BC
2377,AD,2024,3142,4894,7,MBC
2377,AD,2024,1162,2614,11,OC
2377,AD,2024,6335,16559,5,SC
2377,AD,2024,29759,29759,1,SCA
2377,AD,2024,48074,48074,1,ST
2377,CE,2024,24975,31345,9,BC
2377,CE,2024,29083,47580,2,BC
2377,CE,2024,18771,32907,7,MBC
2377,CE,2024,13769,22425,11,OC
2377,CE,2024,33235,74438,6,SC
2377,CE,2024,77826,77826,1,SCA
2377,CS,2024,1986,2940,28,BC
2377,CS,2024,2864,3754,4,BC
2377,CS,2024,2324,4007,21,MBC
2377,CS,2024,406,1956,30,OC
2377,CS,2024,6450,21427,15,SC
2377,CS,2024,21042,25770,3,SCA
2377,CS,2024,33532,41199,2,ST
2377,EC,2024,2655,3618,19,BC
2377,EC,2024,4023,4976,2,BC
2377,EC,2024,2702,5219,14,MBC
2377,EC,2024,1714,2632,21,OC
2377,EC,2024,10974,22034,11,SC
2377,EC,2024,23262,23262,1,SCA
2377,EC,2024,58272,58272,1,ST
2377,EE,2024,4646,6816,9,BC
2377,EE,2024,6634,6634,1,BC
2377,EE,2024,5662,10367,6,MBC
2377,EE,2024,2970,4591,11,OC
2377,EE,2024,16985,32440,6,SC
2377,EE,2024,34837,80844,2,SCA
2377,IC,2024,11733,16002,9,BC
2377,IC,2024,11708,11708,1,BC
2377,IC,2024,12219,17350,8,MBC
2377,IC,2024,8913,11663,11,OC
2377,IC,2024,37304,66740,5,SC
2377,IC,2024,59636,59636,1,SCA
2377,ME,2024,11284,15194,10,BC
2377,ME,2024,16586,16586,1,BC
2377,ME,2024,13694,20212,7,MBC
2377,ME,2024,7717,11028,11,OC
2377,ME,2024,17389,43279,6,SC
2377,ME,2024,131114,131114,1,SCA
2378,EC,2024,80474,80474,1,OC
2601,AD,2024,67908,103300,9,BC
2601,AD,2024,67161,111723,2,BC
2601,AD,2024,40725,98955,7,MBC
2601,AD,2024,20740,63887,11,OC
2601,AD,2024,136402,153897,4,SC
2601,AE,2024,45372,196548,13,OC
2601,BM,2024,163919,192555,4,BC
2601,BM,2024,188326,188326,1,MBC
2601,BM,2024,65163,158607,14,OC
2601,BT,2024,126708,184850,4,BC
2601,BT,2024,146059,146059,1,BC
2601,BT,2024,130201,156941,5,MBC
2601,BT,2024,23880,115839,14,OC
2601,BT,2024,180124,180124,1,SC
2601,CE,2024,111012,183642,6,OC
2601,CH,2024,119882,195411,8,OC
2601,CS,2024,54136,104041,27,BC
2601,CS,2024,62861,89309,4,BC
2601,CS,2024,40142,117811,21,MBC
2601,CS,2024,15593,61769,32,OC
2601,CS,2024,63856,177465,16,SC
2601,CS,2024,166903,166903,1,SCA
2601,EC,2024,90929,134555,28,BC
2601,EC,2024,94081,117103,3,BC
2601,EC,2024,82959,128342,22,MBC
2601,EC,2024,11292,90392,33,OC
2601,EC,2024,96540,193772,13,SC
2601,EE,2024,148823,169443,5,BC
2601,EE,2024,148152,174145,6,MBC
2601,EE,2024,118464,146792,11,OC
2601,EE,2024,167537,183130,2,SC
2601,IT,2024,53299,107764,10,BC
2601,IT,2024,97650,97650,1,BC
2601,IT,2024,87853,111524,7,MBC
2601,IT,2024,51685,84186,11,OC
2601,IT,2024,34800,182648,5,SC
2601,IT,2024,116336,116336,1,SCA
2601,ME,2024,174610,188762,6,BC
2601,ME,2024,174359,191320,5,MBC
2601,ME,2024,86889,169874,14,OC
2601,SC,2024,105992,121135,13,BC
2601,SC,2024,79591,103079,2,BC
2601,SC,2024,101054,132504,9,MBC
2601,SC,2024,55940,96530,15,OC
2601,SC,2024,127559,178377,6,SC
2602,AD,2024,196179,196179,1,MBC
2602,AD,2024,105727,169300,5,OC
2602,CS,2024,87919,180280,5,OC
2602,IT,2024,85613,187169,7,OC
2602,MD,2024,137983,157585,3,OC
2603,CS,2024,13194,21890,14,BC
2603,CS,2024,17222,20046,2,BC
2603,CS,2024,13060,17543,10,MBC
2603,CS,2024,2741,12774,15,OC
2603,CS,2024,26000,49817,9,SC
2603,CS,2024,92374,92374,1,SCA
2603,EC,2024,5920,28286,15,BC
2603,EC,2024,30991,33246,2,BC
2603,EC,2024,14764,26114,10,MBC
2603,EC,2024,7452,20502,16,OC
2603,EC,2024,36052,60488,7,SC
2603,EC,2024,40983,61138,2,SCA
2603,EC,2024,77908,77908,1,ST
2603,EE,2024,31771,41843,13,BC
2603,EE,2024,39339,64913,3,BC
2603,EE,2024,32449,45371,10,MBC
2603,EE,2024,2944,30872,17,OC
2603,EE,2024,45955,67537,9,SC
2603,EE,2024,86874,86874,1,SCA
2603,EE,2024,70688,70688,1,ST
2603,ME,2024,54289,79605,15,BC
2603,ME,2024,61759,64923,2,BC
2603,ME,2024,54601,69248,11,MBC
2603,ME,2024,37767,53077,17,OC
2603,ME,2024,70904,103628,8,SC
2603,ME,2024,97833,132349,2,SCA
2607,AD,2024,46252,74740,12,BC
2607,AD,2024,41792,101657,2,BC
2607,AD,2024,54877,74920,9,MBC
2607,AD,2024,10454,45021,14,OC
2607,AD,2024,106843,176170,6,SC
2607,AD,2024,105313,145368,2,SCA
2607,AM,2024,77289,90710,11,BC
2607,AM,2024,95311,99661,2,BC
2607,AM,2024,57393,104080,9,MBC
2607,AM,2024,43915,74358,14,OC
2607,AM,2024,107499,170066,5,SC
2607,AM,2024,94144,94144,1,SCA
2607,BT,2024,88977,126667,10,BC
2607,BT,2024,91798,139313,8,MBC
2607,BT,2024,22433,72226,12,OC
2607,BT,2024,142709,179081,3,SC
2607,BT,2024,151457,167871,2,SCA
2607,CB,2024,88287,102021,9,BC
2607,CB,2024,139771,139771,1,BC
2607,CB,2024,83423,101758,7,MBC
2607,CB,2024,46562,88070,11,OC
2607,CB,2024,184009,193002,3,SC
2607,CB,2024,171135,171135,1,SCA
2607,CE,2024,137620,197194,3,BC
2607,CE,2024,84333,112526,4,MBC
2607,CE,2024,46096,77223,5,OC
2607,CE,2024,102842,173253,2,SC
2607,CE,2024,84715,84715,1,SCA
2607,CS,2024,42732,65098,22,BC
2607,CS,2024,83273,109310,2,BC
2607,CS,2024,43795,63632,17,MBC
2607,CS,2024,6669,42168,25,OC
2607,CS,2024,71410,148201,11,SC
2607,CS,2024,88572,131567,2,SCA
2607,EC,2024,62107,83517,23,BC
2607,EC,2024,93089,135951,3,BC
2607,EC,2024,65973,92589,16,MBC
2607,EC,2024,20293,60839,26,OC
2607,EC,2024,75254,192551,10,SC
2607,EC,2024,122343,175325,3,SCA
2607,EE,2024,51779,103664,10,BC
2607,EE,2024,176343,176343,1,BC
2607,EE,2024,37346,105256,7,MBC
2607,EE,2024,48000,85781,12,OC
2607,EE,2024,119923,195021,4,SC
2607,EE,2024,124140,124140,1,SCA
2607,EV,2024,97361,110539,9,BC
2607,EV,2024,182052,182052,1,BC
2607,EV,2024,78351,106990,6,MBC
2607,EV,2024,79848,96889,11,OC
2607,FD,2024,132787,171200,9,BC
2607,FD,2024,133427,133427,1,BC
2607,FD,2024,134910,195225,8,MBC
2607,FD,2024,44941,128220,11,OC
2607,IT,2024,60060,82907,21,BC
2607,IT,2024,101629,152484,4,BC
2607,IT,2024,62746,96264,17,MBC
2607,IT,2024,12988,59435,25,OC
2607,IT,2024,77387,193632,11,SC
2607,IT,2024,95789,101213,2,SCA
2607,IT,2024,163292,163292,1,ST
2607,ME,2024,124846,160947,10,BC
2607,ME,2024,168217,168217,1,BC
2607,ME,2024,124910,136184,7,MBC
2607,ME,2024,42351,122721,12,OC
2607,ME,2024,135013,195761,2,SC
2607,ME,2024,183614,183614,1,SCA
2607,MZ,2024,108141,142914,10,BC
2607,MZ,2024,124440,155038,7,MBC
2607,MZ,2024,30723,107087,12,OC
2607,MZ,2024,168728,170604,2,SC
2607,MZ,2024,138304,138304,1,SCA
2607,MZ,2024,195852,195852,1,ST
2607,TX,2024,162693,191729,8,BC
2607,TX,2024,196621,196621,1,BC
2607,TX,2024,164773,178459,6,MBC
2607,TX,2024,44572,161771,11,OC
2607,TX,2024,164629,164629,1,SCA
2608,AD,2024,46812,66587,21,BC
2608,AD,2024,73339,89737,3,BC
2608,AD,2024,48010,89044,16,MBC
2608,AD,2024,4674,46782,25,OC
2608,AD,2024,50549,182519,11,SC
2608,AD,2024,119209,173736,2,SCA
2608,AM,2024,54648,71601,9,BC
2608,AM,2024,86672,86672,1,BC
2608,AM,2024,67668,100358,7,MBC
2608,AM,2024,10524,53557,10,OC
2608,AM,2024,127198,154848,2,SC
2608,CB,2024,66219,84031,10,BC
2608,CB,2024,108836,108836,1,BC
2608,CB,2024,71133,104680,7,MBC
2608,CB,2024,11016,63631,11,OC
2608,CB,2024,172356,181770,2,SC
2608,CE,2024,109106,175032,7,BC
2608,CE,2024,115812,143153,4,MBC
2608,CE,2024,23343,101125,6,OC
2608,CE,2024,143117,166827,3,SC
2608,CE,2024,170800,170800,1,SCA
2608,CS,2024,34827,45559,27,BC
2608,CS,2024,70373,129489,4,BC
2608,CS,2024,37267,74182,21,MBC
2608,CS,2024,77,34173,33,OC
2608,CS,2024,35421,188599,15,SC
2608,CS,2024,134765,172518,3,SCA
2608,EC,2024,58870,80822,38,BC
2608,EC,2024,108741,165145,5,BC
2608,EC,2024,60652,103675,28,MBC
2608,EC,2024,9114,57231,44,OC
2608,EC,2024,134460,195544,9,SC
2608,EC,2024,136866,136866,1,SCA
2608,EE,2024,74644,116033,23,BC
2608,EE,2024,178902,183630,2,BC
2608,EE,2024,87336,150755,18,MBC
2608,EE,2024,44277,97266,28,OC
2608,EV,2024,33073,113689,13,BC
2608,EV,2024,106291,155157,8,MBC
2608,EV,2024,16950,81909,14,OC
2608,IT,2024,49311,62835,21,BC
2608,IT,2024,82905,123264,3,BC
2608,IT,2024,56671,91765,17,MBC
2608,IT,2024,11495,48419,26,OC
2608,IT,2024,148233,168219,5,SC
2608,IT,2024,158744,158744,1,SCA
2608,ME,2024,142245,185416,18,BC
2608,ME,2024,135674,189098,15,MBC
2608,ME,2024,34882,131751,22,OC
2609,AD,2024,56714,157170,29,BC
2609,AD,2024,119394,158505,2,BC
2609,AD,2024,100413,147506,20,MBC
2609,AD,2024,40731,96007,33,OC
2609,AD,2024,118859,189659,5,SC
2609,AD,2024,133277,160022,2,SCA
2609,AD,2024,185125,185125,1,ST
2609,AE,2024,163300,193977,9,BC
2609,AE,2024,161031,161031,1,BC
2609,AE,2024,167140,184114,8,MBC
2609,AE,2024,82593,159373,13,OC
2609,AE,2024,166132,180026,3,SC
2609,AE,2024,178822,178822,1,ST
2609,AG,2024,183639,197567,4,BC
2609,AG,2024,150575,188299,8,MBC
2609,AG,2024,29289,149977,12,OC
2609,CE,2024,189463,194576,2,BC
2609,CE,2024,187736,195393,14,MBC
2609,CE,2024,99141,187630,21,OC
2609,CS,2024,57510,126826,27,BC
2609,CS,2024,103980,196671,3,BC
2609,CS,2024,83148,125525,21,MBC
2609,CS,2024,51185,93298,34,OC
2609,CS,2024,100365,192956,12,SC
2609,CS,2024,161572,178912,2,SCA
2609,CS,2024,173067,173067,1,ST
2609,CY,2024,131377,160424,18,BC
2609,CY,2024,185289,194931,2,BC
2609,CY,2024,130568,159539,14,MBC
2609,CY,2024,42988,130286,22,OC
2609,CY,2024,147148,197349,9,SC
2609,CY,2024,154588,186289,2,SCA
2609,CY,2024,196770,196770,1,ST
2609,EC,2024,117468,154571,31,BC
2609,EC,2024,144399,184254,4,BC
2609,EC,2024,116813,159566,25,MBC
2609,EC,2024,39436,116418,39,OC
2609,EC,2024,150648,196865,10,SC
2609,EC,2024,133240,179850,3,SCA
2609,EE,2024,161601,191167,13,BC
2609,EE,2024,196920,197094,2,BC
2609,EE,2024,165518,182653,13,MBC
2609,EE,2024,69918,161424,22,OC
2609,EE,2024,174719,196655,3,SC
2609,EE,2024,189415,189415,1,SCA
2609,IT,2024,76584,159065,19,BC
2609,IT,2024,182901,182901,1,BC
2609,IT,2024,41897,118248,15,MBC
2609,IT,2024,39068,98469,24,OC
2609,IT,2024,131101,161244,4,SC
2609,IT,2024,153532,166354,2,SCA
2609,ME,2024,153878,190868,13,BC
2609,ME,2024,182193,188819,2,BC
2609,ME,2024,148802,183853,10,MBC
2609,ME,2024,49156,147250,15,OC
2609,ME,2024,161187,189921,6,SC
2609,ME,2024,177161,186689,2,SCA
2609,MZ,2024,170853,192009,7,BC
2609,MZ,2024,170384,186423,10,MBC
2609,MZ,2024,68353,168848,15,OC
2609,MZ,2024,191110,193363,3,SC
2609,PH,2024,186161,189696,2,BC
2609,PH,2024,176344,195989,8,MBC
2609,PH,2024,115346,173806,11,OC
2609,PH,2024,182142,182142,1,SC
2609,PH,2024,183404,183404,1,SCA
2610,AD,2024,58387,150094,29,BC
2610,AD,2024,123669,128048,2,BC
2610,AD,2024,99767,163382,21,MBC
2610,AD,2024,2297,99669,34,OC
2610,AD,2024,112243,184920,6,SC
2610,AD,2024,169752,188384,3,SCA
2610,AD,2024,112311,112311,1,ST
2610,AG,2024,185921,189579,2,MBC
2610,AG,2024,54893,183777,9,OC
2610,AG,2024,196607,196607,1,SCA
2610,AM,2024,153547,183210,7,BC
2610,AM,2024,147946,185110,8,MBC
2610,AM,2024,59597,139487,12,OC
2610,AM,2024,186883,186883,1,SC
2610,BM,2024,167983,191812,8,BC
2610,BM,2024,167827,196091,11,MBC
2610,BM,2024,85350,165941,17,OC
2610,BM,2024,189203,189203,1,SCA
2610,BT,2024,161360,188623,5,BC
2610,BT,2024,185820,185820,1,BC
2610,BT,2024,153476,183566,6,MBC
2610,BT,2024,56362,151274,17,OC
2610,BT,2024,170453,187276,2,SC
2610,BT,2024,162439,162439,1,SCA
2610,CB,2024,167810,176431,7,BC
2610,CB,2024,167482,191098,10,MBC
2610,CB,2024,111945,167013,17,OC
2610,CB,2024,197520,197520,1,SC
2610,CE,2024,171900,185222,2,BC
2610,CE,2024,189194,189194,1,MBC
2610,CE,2024,71395,169285,8,OC
2610,CE,2024,169889,169889,1,SC
2610,CS,2024,111680,191141,56,BC
2610,CS,2024,155286,184068,2,BC
2610,CS,2024,111792,176757,43,MBC
2610,CS,2024,4561,110889,67,OC
2610,CS,2024,116584,192104,9,SC
2610,CS,2024,182600,194261,4,SCA
2610,CS,2024,112289,112289,1,ST
2610,EC,2024,125505,197445,48,BC
2610,EC,2024,125559,181041,38,MBC
2610,EC,2024,32277,125245,59,OC
2610,EC,2024,172170,179791,6,SC
2610,EC,2024,146666,192558,4,SCA
2610,EC,2024,157899,157899,1,ST
2610,EE,2024,169470,189764,18,BC
2610,EE,2024,156829,191559,22,MBC
2610,EE,2024,69492,156577,34,OC
2610,EE,2024,161785,191752,5,SC
2610,EE,2024,161539,176283,2,SCA
2610,EE,2024,197248,197248,1,ST
2610,EV,2024,185398,196921,4,BC
2610,EV,2024,188062,197432,7,MBC
2610,EV,2024,50733,185040,17,OC
2610,IT,2024,127550,192635,22,BC
2610,IT,2024,128974,182900,22,MBC
2610,IT,2024,23785,126756,34,OC
2610,IT,2024,139809,181373,6,SC
2610,IT,2024,148069,180112,2,SCA
2610,ME,2024,195890,195890,1,BC
2610,ME,2024,197329,197329,1,BC
2610,ME,2024,191548,197506,16,MBC
2610,ME,2024,39504,191333,33,OC
2610,ME,2024,192153,196627,2,SC
2610,ME,2024,196140,196140,1,SCA
2610,MZ,2024,185880,196933,2,BC
2610,MZ,2024,186695,192740,3,MBC
2610,MZ,2024,96236,185878,9,OC
2610,SC,2024,158007,165422,7,BC
2610,SC,2024,182857,182857,1,BC
2610,SC,2024,157235,186285,11,MBC
2610,SC,2024,82272,156964,16,OC
2610,SC,2024,190454,190454,1,SCA
2611,AD,2024,53592,96198,18,BC
2611,AD,2024,57856,84540,2,BC
2611,AD,2024,52006,99485,14,MBC
2611,AD,2024,10973,50771,21,OC
2611,AD,2024,51448,154960,12,SC
2611,AD,2024,96647,102237,2,SCA
2611,AE,2024,172088,192862,5,BC
2611,AE,2024,151393,193341,9,MBC
2611,AE,2024,46732,148380,16,OC
2611,AE,2024,156876,188063,6,SC
2611,AG,2024,175347,187343,5,MBC
2611,AG,2024,43340,173624,17,OC
2611,AG,2024,183475,183475,1,SC
2611,AG,2024,195806,195806,1,SCA
2611,AM,2024,94763,137986,18,BC
2611,AM,2024,103258,132446,2,BC
2611,AM,2024,95015,109693,13,MBC
2611,AM,2024,30804,94720,21,OC
2611,AM,2024,137067,196188,6,SC
2611,AM,2024,137240,137240,1,SCA
2611,BM,2024,101010,136650,11,BC
2611,BM,2024,132519,132519,1,BC
2611,BM,2024,102627,183804,9,MBC
2611,BM,2024,6402,78359,14,OC
2611,BM,2024,104027,141348,6,SC
2611,BM,2024,119655,119655,1,SCA
2611,BT,2024,151435,195846,12,BC
2611,BT,2024,161856,188731,11,MBC
2611,BT,2024,65947,149432,17,OC
2611,BT,2024,150563,181198,3,SC
2611,BT,2024,190001,190001,1,SCA
2611,CE,2024,190457,192385,2,MBC
2611,CE,2024,87428,188215,15,OC
2611,CE,2024,196593,196593,1,SC
2611,CH,2024,179921,191654,5,BC
2611,CH,2024,161198,195767,5,MBC
2611,CH,2024,91032,160161,7,OC
2611,CH,2024,192907,194730,2,SC
2611,CI,2024,133391,178891,14,BC
2611,CI,2024,191372,192067,2,BC
2611,CI,2024,133900,153868,11,MBC
2611,CI,2024,108047,132613,17,OC
2611,CI,2024,146381,186664,3,SC
2611,CS,2024,29236,119245,49,BC
2611,CS,2024,87978,185099,5,BC
2611,CS,2024,35429,123796,36,MBC
2611,CS,2024,12838,84541,56,OC
2611,CS,2024,119811,187464,16,SC
2611,CS,2024,128285,186633,6,SCA
2611,CY,2024,123029,197061,28,BC
2611,CY,2024,168410,186217,2,BC
2611,CY,2024,119952,146471,21,MBC
2611,CY,2024,33472,118488,32,OC
2611,CY,2024,152570,173502,3,SC
2611,CY,2024,184965,195880,2,SCA
2611,CY,2024,183287,183287,1,ST
2611,EC,2024,98962,194642,39,BC
2611,EC,2024,136909,164471,4,BC
2611,EC,2024,106276,150373,31,MBC
2611,EC,2024,4020,104553,47,OC
2611,EC,2024,112763,197124,12,SC
2611,EC,2024,196850,196850,1,SCA
2611,EE,2024,142093,184275,9,BC
2611,EE,2024,142787,180927,10,MBC
2611,EE,2024,55491,141900,16,OC
2611,EE,2024,153365,191833,3,SC
2611,EE,2024,170308,170308,1,SCA
2611,FD,2024,160278,190812,9,BC
2611,FD,2024,171366,171366,1,BC
2611,FD,2024,168058,186747,7,MBC
2611,FD,2024,73728,150230,17,OC
2611,FD,2024,170855,177871,2,SC
2611,FD,2024,177327,189499,2,SCA
2611,FD,2024,159087,159087,1,ST
2611,IT,2024,68389,164911,38,BC
2611,IT,2024,138678,166108,4,BC
